state,fips,cases,deaths
Washington,53,336945,4886
Illinois,17,1177301,22466
California,06,3531939,49340
Arizona,04,808247,15505
Massachusetts,25,569284,15826
Wisconsin,55,612240,6875
Texas,48,2600230,42321
Nebraska,31,199362,2169
Utah,49,366792,1852
Oregon,41,152818,2159
Florida,12,1868764,29905
New York,36,1591929,46346
Rhode Island,44,123145,2376
Georgia,13,960697,16235
New Hampshire,33,73413,1154
North Carolina,37,846600,10957
New Jersey,34,766405,22858
Colorado,08,423208,5989
Maryland,24,376537,7715
Nevada,32,291024,4872
Tennessee,47,751663,11040
Hawaii,15,27075,428
Indiana,18,658730,12372
Kentucky,21,400952,4604
Minnesota,27,479104,6500
Oklahoma,40,419354,4181
Pennsylvania,42,918174,23640
South Carolina,45,504149,8324
District of Columbia,11,39648,995
Kansas,20,294010,4614
Missouri,29,513057,8151
Vermont,50,14493,197
Virginia,51,564115,7331
Connecticut,09,273101,7523
Iowa,19,332640,5336
Louisiana,22,424176,9466
Ohio,39,953767,16816
Michigan,26,636177,16332
South Dakota,46,111304,1863
Arkansas,05,315514,5357
Delaware,10,84732,1367
Mississippi,28,290632,6553
New Mexico,35,182789,3626
North Dakota,38,99307,1468
Wyoming,56,53795,662
Alaska,02,56979,278
Maine,23,43497,658
Alabama,01,486843,9592
Idaho,16,169229,1829
Montana,30,98779,1343
West Virginia,54,129616,2261
