state,fips,cases,deaths
Washington,53,9888,483
Illinois,17,17887,607
California,06,21366,594
Arizona,04,3112,97
Massachusetts,25,20974,599
Wisconsin,55,3068,131
Texas,48,12291,249
Nebraska,31,678,18
Utah,49,2103,17
Oregon,41,1371,48
Florida,12,17960,418
New York,36,172830,10162
Rhode Island,44,2015,49
Georgia,13,11859,425
New Hampshire,33,885,22
North Carolina,37,3906,78
New Jersey,34,54588,1932
Colorado,08,6510,253
Maryland,24,6968,172
Nevada,32,2606,86
Tennessee,47,4793,104
Hawaii,15,463,8
Indiana,18,6960,353
Kentucky,21,1702,90
Minnesota,27,1335,57
Oklahoma,40,1794,88
Pennsylvania,42,20128,435
South Carolina,45,3065,72
District of Columbia,11,1660,38
Kansas,20,1180,50
Missouri,29,3799,105
Vermont,50,679,24
Virginia,51,4509,121
Connecticut,09,10538,448
Iowa,19,1388,31
Louisiana,22,19253,755
Ohio,39,5879,231
Michigan,26,22646,1280
South Dakota,46,536,6
Arkansas,05,1202,24
Delaware,10,1326,32
Mississippi,28,2469,82
New Mexico,35,1090,19
North Dakota,38,278,7
Wyoming,56,320,0
Alaska,02,244,5
Maine,23,586,17
Alabama,01,3008,80
Idaho,16,1425,25
Montana,30,365,6
West Virginia,54,537,5
