state,fips,cases,deaths
Washington,53,58725,1653
Illinois,17,180701,7703
California,06,502273,9222
Arizona,04,174108,3695
Massachusetts,25,117612,8609
Wisconsin,55,57020,943
Texas,48,443090,7273
Nebraska,31,26211,338
Utah,49,40258,308
Oregon,41,18510,325
Florida,12,470378,6842
New York,36,419723,32372
Rhode Island,44,19022,1007
Georgia,13,171342,3674
New Hampshire,33,6583,415
North Carolina,37,122370,1947
New Jersey,34,183535,15819
Colorado,08,46948,1841
Maryland,24,88907,3493
Nevada,32,48142,831
Tennessee,47,103144,1047
Hawaii,15,2088,25
Indiana,18,67800,2965
Kentucky,21,30981,753
Minnesota,27,54503,1640
Oklahoma,40,36456,541
Pennsylvania,42,116787,7261
South Carolina,45,89016,1712
District of Columbia,11,12126,585
Kansas,20,28121,358
Missouri,29,51074,1305
Vermont,50,1414,57
Virginia,51,89888,2174
Connecticut,09,49810,4432
Iowa,19,44753,872
Louisiana,22,116394,3949
Ohio,39,91159,3489
Michigan,26,90752,6453
South Dakota,46,8764,130
Arkansas,05,42511,453
Delaware,10,14788,585
Mississippi,28,58747,1663
New Mexico,35,20600,642
North Dakota,38,6473,107
Wyoming,56,2726,26
Alaska,02,3675,21
Maine,23,3912,123
Alabama,01,87723,1580
Idaho,16,20853,193
Montana,30,3977,60
West Virginia,54,6642,116
