state,fips,cases,deaths
Washington,53,237269,3268
Illinois,17,926967,16964
California,06,2047919,23944
Arizona,04,483502,8301
Massachusetts,25,341925,11963
Wisconsin,55,503706,5022
Texas,48,1661007,26879
Nebraska,31,161338,1601
Utah,49,260589,1205
Oregon,41,106822,1417
Florida,12,1247538,20994
New York,36,896242,36604
Rhode Island,44,82066,1704
Georgia,13,597753,10256
New Hampshire,33,38902,690
North Carolina,37,498005,6420
New Jersey,34,451787,18544
Colorado,08,320714,4610
Maryland,24,260994,5627
Nevada,32,212662,2926
Tennessee,47,532375,6367
Hawaii,15,20707,283
Indiana,18,485681,7730
Kentucky,21,253437,2780
Minnesota,27,404462,5109
Oklahoma,40,272553,2328
Pennsylvania,42,596122,14759
South Carolina,45,285028,5043
District of Columbia,11,27436,756
Kansas,20,212962,2507
Missouri,29,399528,5627
Vermont,50,6781,120
Virginia,51,323915,4791
Connecticut,09,172743,5791
Iowa,19,273661,3739
Louisiana,22,296499,7272
Ohio,39,653650,8456
Michigan,26,508029,12406
South Dakota,46,96546,1430
Arkansas,05,211145,3406
Delaware,10,53015,888
Mississippi,28,202651,4556
New Mexico,35,135166,2272
North Dakota,38,90955,1267
Wyoming,56,42664,373
Alaska,02,44876,191
Maine,23,21226,317
Alabama,01,338801,4676
Idaho,16,135383,1353
Montana,30,79066,918
West Virginia,54,77239,1228
