state,fips,cases,deaths
Washington,53,56575,1632
Illinois,17,175588,7645
California,06,474951,8716
Arizona,04,165994,3424
Massachusetts,25,116182,8551
Wisconsin,55,54114,916
Texas,48,412849,6518
Nebraska,31,25140,326
Utah,49,38877,290
Oregon,41,17419,305
Florida,12,441969,6116
New York,36,417591,32333
Rhode Island,44,18725,1005
Georgia,13,160038,3488
New Hampshire,33,6500,409
North Carolina,37,116300,1847
New Jersey,34,182215,15825
Colorado,08,45420,1809
Maryland,24,86091,3458
Nevada,32,44991,760
Tennessee,47,96318,988
Hawaii,15,1734,25
Indiana,18,65258,2924
Kentucky,21,28876,735
Minnesota,27,52321,1620
Oklahoma,40,33757,509
Pennsylvania,42,114129,7197
South Carolina,45,84109,1565
District of Columbia,11,11945,583
Kansas,20,26494,344
Missouri,29,46225,1263
Vermont,50,1405,56
Virginia,51,86994,2095
Connecticut,09,49077,4423
Iowa,19,42928,839
Louisiana,22,111150,3812
Ohio,39,86497,3382
Michigan,26,88025,6426
South Dakota,46,8492,123
Arkansas,05,40181,428
Delaware,10,14476,580
Mississippi,28,54299,1543
New Mexico,35,19791,626
North Dakota,38,6145,104
Wyoming,56,2589,26
Alaska,02,3348,20
Maine,23,3838,121
Alabama,01,82366,1491
Idaho,16,19318,168
Montana,30,3491,52
West Virginia,54,6173,111
