state,fips,cases,deaths
Washington,53,142511,2704
Illinois,17,608056,11488
California,06,1069517,18467
Arizona,04,284554,6365
Massachusetts,25,195868,10407
Wisconsin,55,350665,2939
Texas,48,1125906,20471
Nebraska,31,106617,842
Utah,49,162091,742
Oregon,41,59670,791
Florida,12,905240,17730
New York,36,578826,33607
Rhode Island,44,45911,1284
Georgia,13,417934,8833
New Hampshire,33,15749,504
North Carolina,37,322258,4927
New Jersey,34,291374,16655
Colorado,08,178224,2669
Maryland,24,172204,4351
Nevada,32,126106,1947
Tennessee,47,319021,4005
Hawaii,15,16817,222
Indiana,18,270847,5084
Kentucky,21,148069,1816
Minnesota,27,242099,3066
Oklahoma,40,161425,1570
Pennsylvania,42,287464,9541
South Carolina,45,199447,4182
District of Columbia,11,19465,665
Kansas,20,131051,1326
Missouri,29,266079,3591
Vermont,50,3161,60
Virginia,51,208833,3860
Connecticut,09,97028,4784
Iowa,19,197532,2102
Louisiana,22,209914,6184
Ohio,39,318828,5827
Michigan,26,302541,8576
South Dakota,46,68671,674
Arkansas,05,137617,2275
Delaware,10,29755,742
Mississippi,28,137396,3601
New Mexico,35,70452,1290
North Dakota,38,67236,791
Wyoming,56,25275,155
Alaska,02,25454,94
Maine,23,9519,170
Alabama,01,223486,3347
Idaho,16,87020,815
Montana,30,50650,568
West Virginia,54,36277,612
