state,fips,cases,deaths
Washington,53,331164,4739
Illinois,17,1164743,22121
California,06,3485417,47055
Arizona,04,797537,14978
Massachusetts,25,557777,15484
Wisconsin,55,607213,6748
Texas,48,2568858,41440
Nebraska,31,197658,2123
Utah,49,361353,1794
Oregon,41,150281,2137
Florida,12,1827365,28778
New York,36,1540127,45431
Rhode Island,44,120821,2290
Georgia,13,940451,15397
New Hampshire,33,70785,1133
North Carolina,37,825572,10524
New Jersey,34,745987,22454
Colorado,08,415857,5921
Maryland,24,371163,7554
Nevada,32,288483,4709
Tennessee,47,743266,10842
Hawaii,15,26772,423
Indiana,18,652060,12173
Kentucky,21,392990,4447
Minnesota,27,473635,6444
Oklahoma,40,413542,4024
Pennsylvania,42,899474,23136
South Carolina,45,487293,7998
District of Columbia,11,38918,979
Kansas,20,289225,4364
Missouri,29,508623,7875
Vermont,50,13677,189
Virginia,51,549999,7012
Connecticut,09,267337,7381
Iowa,19,329258,5236
Louisiana,22,419891,9292
Ohio,39,939350,16346
Michigan,26,628966,16108
South Dakota,46,110315,1844
Arkansas,05,313028,5265
Delaware,10,83003,1283
Mississippi,28,287436,6462
New Mexico,35,180571,3531
North Dakota,38,98627,1461
Wyoming,56,53136,647
Alaska,02,56008,271
Maine,23,42529,649
Alabama,01,480931,9242
Idaho,16,167566,1805
Montana,30,97425,1328
West Virginia,54,127588,2210
