state,fips,cases,deaths
Washington,53,357420,5224
Illinois,17,1225236,23357
California,06,3642652,57560
Arizona,04,836253,16745
Massachusetts,25,614668,16867
Wisconsin,55,629606,7241
Texas,48,2754928,47507
Nebraska,31,206792,2243
Utah,49,381687,2062
Oregon,41,161532,2374
Florida,12,2008341,32741
New York,36,1783026,48942
Rhode Island,44,133039,2595
Georgia,13,1020384,17965
New Hampshire,33,80543,1217
North Carolina,37,900319,11849
New Jersey,34,865886,24174
Colorado,08,452727,6148
Maryland,24,400208,8170
Nevada,32,301187,5172
Tennessee,47,784267,11606
Hawaii,15,28834,451
Indiana,18,681188,12946
Kentucky,21,424272,5793
Minnesota,27,505292,6850
Oklahoma,40,434491,4788
Pennsylvania,42,991403,24853
South Carolina,45,541582,9007
District of Columbia,11,43229,1050
Kansas,20,302223,4842
Missouri,29,578637,8822
Vermont,50,17740,219
Virginia,51,604908,10117
Connecticut,09,296691,7832
Iowa,19,345785,5676
Louisiana,22,439737,9988
Ohio,39,999751,18340
Michigan,26,691086,16897
South Dakota,46,115867,1923
Arkansas,05,328655,5539
Delaware,10,92287,1529
Mississippi,28,302837,6956
New Mexico,35,189731,3891
North Dakota,38,101682,1492
Wyoming,56,55581,693
Alaska,02,60683,296
Maine,23,48464,729
Alabama,01,511460,10436
Idaho,16,177501,1944
Montana,30,103111,1415
West Virginia,54,137826,2606
