state,fips,cases,deaths
Washington,53,28663,1246
Illinois,17,136081,6737
California,06,167135,5359
Arizona,04,43731,1287
Massachusetts,25,106422,7769
Wisconsin,55,26611,725
Texas,48,102677,2137
Nebraska,31,17415,244
Utah,49,16015,152
Oregon,41,6390,187
Florida,12,85918,3060
New York,36,390536,30767
Rhode Island,44,16269,885
Georgia,13,58040,2565
New Hampshire,33,5450,331
North Carolina,37,48426,1209
New Jersey,34,168107,12800
Colorado,08,29886,1638
Maryland,24,63839,3016
Nevada,32,12164,475
Tennessee,47,32604,504
Hawaii,15,750,17
Indiana,18,42480,2491
Kentucky,21,13391,540
Minnesota,27,31707,1376
Oklahoma,40,9354,366
Pennsylvania,42,84780,6417
South Carolina,45,21548,621
District of Columbia,11,9903,527
Kansas,20,11886,252
Missouri,29,17488,963
Vermont,50,1135,56
Virginia,51,56238,1586
Connecticut,09,45440,4226
Iowa,19,24959,680
Louisiana,22,49506,3069
Ohio,39,43122,2633
Michigan,26,66980,6064
South Dakota,46,6109,78
Arkansas,05,13928,208
Delaware,10,10499,431
Mississippi,28,21022,943
New Mexico,35,10153,456
North Dakota,38,3199,81
Wyoming,56,1144,18
Alaska,02,795,10
Maine,23,2878,102
Alabama,01,28206,810
Idaho,16,3744,90
Montana,30,655,20
West Virginia,54,2418,88
