state,fips,cases,deaths
Washington,53,23272,1133
Illinois,17,121666,5458
California,06,115643,4287
Arizona,04,20123,918
Massachusetts,25,100805,7035
Wisconsin,55,18825,597
Texas,48,66081,1695
Nebraska,31,14345,183
Utah,49,10026,113
Oregon,41,4303,154
Florida,12,56822,2459
New York,36,376520,29766
Rhode Island,44,14991,720
Georgia,13,45757,2057
New Hampshire,33,4685,245
North Carolina,37,29368,923
New Jersey,34,160918,11721
Colorado,08,26563,1458
Maryland,24,54035,2552
Nevada,32,8701,420
Tennessee,47,23242,361
Hawaii,15,642,17
Indiana,18,35684,2142
Kentucky,21,10150,445
Minnesota,27,25218,1060
Oklahoma,40,6573,334
Pennsylvania,42,76734,5574
South Carolina,45,12148,500
District of Columbia,11,8857,468
Kansas,20,10103,217
Missouri,29,13523,786
Vermont,50,983,55
Virginia,51,45398,1392
Connecticut,09,42740,3964
Iowa,19,19789,558
Louisiana,22,40452,2801
Ohio,39,35984,2206
Michigan,26,58435,5525
South Dakota,46,5034,62
Arkansas,05,7443,133
Delaware,10,9605,368
Mississippi,28,15752,739
New Mexico,35,7800,362
North Dakota,38,2628,64
Wyoming,56,910,17
Alaska,02,476,8
Maine,23,2349,89
Alabama,01,18534,646
Idaho,16,2908,83
Montana,30,519,17
West Virginia,54,2028,76
