state,fips,cases,deaths
Washington,53,352225,5183
Illinois,17,1212895,23206
California,06,3623342,56499
Arizona,04,832743,16553
Massachusetts,25,602308,16645
Wisconsin,55,625556,7178
Texas,48,2727642,46588
Nebraska,31,205049,2236
Utah,49,378437,2027
Oregon,41,159617,2329
Florida,12,1976800,32254
New York,36,1741620,48475
Rhode Island,44,130502,2567
Georgia,13,1008542,17665
New Hampshire,33,78615,1199
North Carolina,37,887595,11719
New Jersey,34,838024,23903
Colorado,08,445953,6118
Maryland,24,393623,8048
Nevada,32,299318,5119
Tennessee,47,775773,11536
Hawaii,15,28268,448
Indiana,18,675822,12856
Kentucky,21,419578,5123
Minnesota,27,497460,6814
Oklahoma,40,432483,4701
Pennsylvania,42,970914,24576
South Carolina,45,533421,8875
District of Columbia,11,42511,1041
Kansas,20,300702,4824
Missouri,29,574796,8770
Vermont,50,16890,214
Virginia,51,594735,10019
Connecticut,09,290577,7765
Iowa,19,342886,5642
Louisiana,22,437393,9884
Ohio,39,989191,17871
Michigan,26,669808,16759
South Dakota,46,114623,1912
Arkansas,05,326943,5474
Delaware,10,90381,1507
Mississippi,28,300780,6901
New Mexico,35,188311,3854
North Dakota,38,101007,1488
Wyoming,56,55163,691
Alaska,02,59796,292
Maine,23,47025,724
Alabama,01,503673,10327
Idaho,16,175305,1913
Montana,30,101835,1393
West Virginia,54,135468,2530
