state,fips,cases,deaths
Washington,53,511,37
Illinois,17,46,0
California,06,320,5
Arizona,04,9,0
Massachusetts,25,123,0
Wisconsin,55,19,0
Texas,48,58,0
Nebraska,31,27,0
Utah,49,7,0
Oregon,41,30,0
Florida,12,70,2
New York,36,421,0
Rhode Island,44,20,0
Georgia,13,41,1
New Hampshire,33,7,0
North Carolina,37,18,0
New Jersey,34,50,1
Colorado,08,78,2
Maryland,24,18,0
Nevada,32,19,0
Tennessee,47,26,0
Hawaii,15,2,0
Indiana,18,12,0
Kentucky,21,11,0
Minnesota,27,14,0
Oklahoma,40,3,0
Pennsylvania,42,41,0
South Carolina,45,13,0
District of Columbia,11,10,0
Kansas,20,6,1
Missouri,29,4,0
Vermont,50,2,0
Virginia,51,30,0
Connecticut,09,11,0
Iowa,19,17,0
Louisiana,22,36,0
Ohio,39,13,0
Michigan,26,25,0
South Dakota,46,9,1
Arkansas,05,7,0
Delaware,10,4,0
Mississippi,28,6,0
New Mexico,35,10,0
North Dakota,38,1,0
Wyoming,56,2,0
Alaska,02,1,0
Maine,23,2,0
Alabama,01,6,0
Idaho,16,1,0
Montana,30,4,0
West Virginia,54,0,0
