state,fips,cases,deaths
Washington,53,27135,1220
Illinois,17,133719,6512
California,06,152953,5089
Arizona,04,35953,1194
Massachusetts,25,105603,7624
Wisconsin,55,25307,702
Texas,48,89542,1995
Nebraska,31,16735,221
Utah,49,14313,139
Oregon,41,5644,176
Florida,12,75560,2930
New York,36,388096,30605
Rhode Island,44,15947,833
Georgia,13,54874,2416
New Hampshire,33,5318,320
North Carolina,37,44199,1139
New Jersey,34,166881,12625
Colorado,08,29115,1599
Maryland,24,62328,2939
Nevada,32,11199,464
Tennessee,47,30174,467
Hawaii,15,716,17
Indiana,18,40901,2422
Kentucky,21,12652,527
Minnesota,27,30502,1329
Oklahoma,40,8231,359
Pennsylvania,42,83301,6275
South Carolina,45,18796,600
District of Columbia,11,9767,515
Kansas,20,11247,244
Missouri,29,16384,890
Vermont,50,1127,55
Virginia,51,54506,1546
Connecticut,09,45088,4201
Iowa,19,23959,652
Louisiana,22,46732,3014
Ohio,39,41148,2557
Michigan,26,66246,6020
South Dakota,46,5898,75
Arkansas,05,12501,179
Delaware,10,10264,422
Mississippi,28,19516,891
New Mexico,35,9723,435
North Dakota,38,3083,77
Wyoming,56,1060,18
Alaska,02,734,10
Maine,23,2793,100
Alabama,01,25615,773
Idaho,16,3413,88
Montana,30,601,19
West Virginia,54,2290,88
