state,fips,cases,deaths
Washington,53,10227,498
Illinois,17,19180,682
California,06,22421,632
Arizona,04,3393,112
Massachusetts,25,22860,686
Wisconsin,55,3213,141
Texas,48,13208,265
Nebraska,31,718,18
Utah,49,2208,18
Oregon,41,1447,51
Florida,12,18978,445
New York,36,182990,11159
Rhode Island,44,2349,56
Georgia,13,12261,432
New Hampshire,33,929,23
North Carolina,37,4310,86
New Jersey,34,58151,2183
Colorado,08,6893,274
Maryland,24,7694,207
Nevada,32,2720,111
Tennessee,47,4983,107
Hawaii,15,484,8
Indiana,18,7494,389
Kentucky,21,1851,94
Minnesota,27,1427,64
Oklahoma,40,1868,93
Pennsylvania,42,21774,515
South Carolina,45,3207,80
District of Columbia,11,1778,47
Kansas,20,1282,55
Missouri,29,4024,116
Vermont,50,711,24
Virginia,51,5076,130
Connecticut,09,11510,494
Iowa,19,1510,34
Louisiana,22,20014,806
Ohio,39,6251,247
Michigan,26,23855,1395
South Dakota,46,626,6
Arkansas,05,1228,25
Delaware,10,1479,33
Mississippi,28,2642,93
New Mexico,35,1174,20
North Dakota,38,293,7
Wyoming,56,343,0
Alaska,02,255,6
Maine,23,616,19
Alabama,01,3262,93
Idaho,16,1438,27
Montana,30,377,6
West Virginia,54,593,6
