state,fips,cases,deaths
Washington,53,304523,4182
Illinois,17,1104206,20680
California,06,3185936,37118
Arizona,04,722574,12238
Massachusetts,25,500037,14133
Wisconsin,55,581377,6193
Texas,48,2249959,35050
Nebraska,31,188241,1966
Utah,49,336405,1595
Oregon,41,138168,1885
Florida,12,1649441,25292
New York,36,1335952,41889
Rhode Island,44,109735,2083
Georgia,13,842798,12838
New Hampshire,33,62337,987
North Carolina,37,720580,8739
New Jersey,34,662808,20951
Colorado,08,387960,5588
Maryland,24,341666,6865
Nevada,32,271029,4027
Tennessee,47,694381,8776
Hawaii,15,25093,339
Indiana,18,614120,9716
Kentucky,21,349194,3687
Minnesota,27,455057,6163
Oklahoma,40,373090,3279
Pennsylvania,42,808951,20609
South Carolina,45,418325,6547
District of Columbia,11,35301,872
Kansas,20,269611,3598
Missouri,29,481970,6956
Vermont,50,11033,170
Virginia,51,472447,6078
Connecticut,09,237815,6819
Iowa,19,313140,4487
Louisiana,22,383862,8565
Ohio,39,864322,10711
Michigan,26,595354,15170
South Dakota,46,107148,1705
Arkansas,05,284066,4606
Delaware,10,74575,1041
Mississippi,28,264219,5772
New Mexico,35,169205,3147
North Dakota,38,96842,1436
Wyoming,56,50898,571
Alaska,02,52982,250
Maine,23,36598,544
Alabama,01,441170,6660
Idaho,16,159581,1671
Montana,30,91662,1152
West Virginia,54,115307,1895
