state,fips,cases,deaths
Washington,53,86803,2137
Illinois,17,279032,8717
California,06,792217,15069
Arizona,04,214251,5482
Massachusetts,25,127796,9317
Wisconsin,55,108656,1253
Texas,48,744736,15212
Nebraska,31,41388,464
Utah,49,64404,441
Oregon,41,30999,532
Florida,12,685431,13316
New York,36,455187,32691
Rhode Island,44,23932,1097
Georgia,13,289975,6455
New Hampshire,33,7952,438
North Carolina,37,195093,3283
New Jersey,34,201945,16069
Colorado,08,65936,2031
Maryland,24,121068,3883
Nevada,32,76119,1531
Tennessee,47,181725,2209
Hawaii,15,11590,119
Indiana,18,114251,3512
Kentucky,21,65905,1141
Minnesota,27,90994,2021
Oklahoma,40,77908,948
Pennsylvania,42,155729,8080
South Carolina,45,138124,3212
District of Columbia,11,14978,621
Kansas,20,54956,604
Missouri,29,116814,1936
Vermont,50,1719,58
Virginia,51,141138,3021
Connecticut,09,56024,4495
Iowa,19,81006,1284
Louisiana,22,162501,5375
Ohio,39,145165,4623
Michigan,26,129655,6982
South Dakota,46,18869,202
Arkansas,05,76364,1197
Delaware,10,19667,627
Mississippi,28,93556,2810
New Mexico,35,27683,851
North Dakota,38,18247,196
Wyoming,56,4944,49
Alaska,02,7775,42
Maine,23,5106,140
Alabama,01,145780,2439
Idaho,16,38196,447
Montana,30,10509,160
West Virginia,54,14171,312
