state,fips,cases,deaths
Washington,53,321940,4492
Illinois,17,1140341,21497
California,06,3381669,43062
Arizona,04,773636,13792
Massachusetts,25,533921,14784
Wisconsin,55,597475,6549
Texas,48,2464307,38610
Nebraska,31,193612,2067
Utah,49,351273,1711
Oregon,41,145322,2018
Florida,12,1752322,27246
New York,36,1451169,43842
Rhode Island,44,117291,2209
Georgia,13,904450,14315
New Hampshire,33,67117,1085
North Carolina,37,786482,9767
New Jersey,34,709096,21793
Colorado,08,403412,5774
Maryland,24,359214,7251
Nevada,32,281780,4428
Tennessee,47,722288,10107
Hawaii,15,26101,413
Indiana,18,636830,11637
Kentucky,21,375851,4117
Minnesota,27,465244,6319
Oklahoma,40,397065,3681
Pennsylvania,42,862763,22143
South Carolina,45,453878,7487
District of Columbia,11,37365,932
Kansas,20,281951,3895
Missouri,29,499272,7518
Vermont,50,12503,181
Virginia,51,516398,6650
Connecticut,09,257941,7185
Iowa,19,323216,5033
Louisiana,22,408995,9044
Ohio,39,910847,11510
Michigan,26,617429,15714
South Dakota,46,108813,1788
Arkansas,05,302899,5009
Delaware,10,79225,1135
Mississippi,28,278532,6182
New Mexico,35,176211,3357
North Dakota,38,98059,1447
Wyoming,56,52468,624
Alaska,02,54631,269
Maine,23,40534,630
Alabama,01,467823,8365
Idaho,16,164696,1749
Montana,30,95191,1310
West Virginia,54,123044,2080
