state,fips,cases,deaths
Washington,53,83861,2095
Illinois,17,265869,8571
California,06,767062,14458
Arizona,04,208726,5322
Massachusetts,25,125080,9219
Wisconsin,55,95564,1219
Texas,48,694547,14508
Nebraska,31,38642,450
Utah,49,58451,436
Oregon,41,29488,511
Florida,12,665722,12641
New York,36,449658,32639
Rhode Island,44,23130,1075
Georgia,13,278699,6211
New Hampshire,33,7714,436
North Carolina,37,186447,3094
New Jersey,34,198757,16034
Colorado,08,62032,2000
Maryland,24,117147,3839
Nevada,32,73889,1456
Tennessee,47,171498,2073
Hawaii,15,10887,98
Indiana,18,108755,3439
Kentucky,21,61182,1105
Minnesota,27,85001,1974
Oklahoma,40,70223,905
Pennsylvania,42,150044,7940
South Carolina,45,132680,3077
District of Columbia,11,14622,616
Kansas,20,50871,546
Missouri,29,106057,1812
Vermont,50,1696,58
Virginia,51,134571,2743
Connecticut,09,54895,4485
Iowa,19,75069,1233
Louisiana,22,158882,5252
Ohio,39,138484,4419
Michigan,26,124276,6922
South Dakota,46,16801,184
Arkansas,05,70627,992
Delaware,10,18937,617
Mississippi,28,90018,2706
New Mexico,35,26842,823
North Dakota,38,15834,173
Wyoming,56,4392,46
Alaska,02,7213,41
Maine,23,4903,136
Alabama,01,139459,2355
Idaho,16,35984,420
Montana,30,9164,139
West Virginia,54,12820,275
