state,fips,cases,deaths
Washington,53,334284,4824
Illinois,17,1169747,22224
California,06,3505490,47902
Arizona,04,801741,15084
Massachusetts,25,561936,15623
Wisconsin,55,609192,6803
Texas,48,2579959,41650
Nebraska,31,198215,2146
Utah,49,363306,1806
Oregon,41,151257,2149
Florida,12,1844619,29310
New York,36,1559299,45807
Rhode Island,44,122440,2352
Georgia,13,948719,15779
New Hampshire,33,71965,1148
North Carolina,37,834056,10712
New Jersey,34,755174,22589
Colorado,08,418822,5945
Maryland,24,373161,7630
Nevada,32,289465,4776
Tennessee,47,747117,10892
Hawaii,15,26846,424
Indiana,18,654636,12250
Kentucky,21,395766,4511
Minnesota,27,475447,6458
Oklahoma,40,415858,4089
Pennsylvania,42,907736,23360
South Carolina,45,492369,8117
District of Columbia,11,39180,985
Kansas,20,291868,4521
Missouri,29,510705,7929
Vermont,50,13996,191
Virginia,51,555592,7075
Connecticut,09,271356,7476
Iowa,19,330906,5306
Louisiana,22,421018,9391
Ohio,39,945107,16513
Michigan,26,632728,16151
South Dakota,46,110685,1844
Arkansas,05,314192,5313
Delaware,10,83581,1316
Mississippi,28,289398,6524
New Mexico,35,181332,3564
North Dakota,38,98931,1461
Wyoming,56,53450,662
Alaska,02,56559,277
Maine,23,42872,654
Alabama,01,483167,9346
Idaho,16,168503,1819
Montana,30,97995,1335
West Virginia,54,128405,2225
