state,fips,cases,deaths
Washington,53,5589,250
Illinois,17,6978,146
California,06,9857,212
Arizona,04,1413,29
Massachusetts,25,7738,122
Wisconsin,55,1552,33
Texas,48,4402,65
Nebraska,31,249,5
Utah,49,1012,7
Oregon,41,737,19
Florida,12,7769,100
New York,36,84364,2415
Rhode Island,44,566,10
Georgia,13,4747,154
New Hampshire,33,415,4
North Carolina,37,1591,11
New Jersey,34,22255,355
Colorado,08,3346,80
Maryland,24,1985,33
Nevada,32,1279,32
Tennessee,47,2689,23
Hawaii,15,258,1
Indiana,18,2578,80
Kentucky,21,674,20
Minnesota,27,689,17
Oklahoma,40,719,30
Pennsylvania,42,5805,78
South Carolina,45,1293,26
District of Columbia,11,586,11
Kansas,20,489,11
Missouri,29,1580,21
Vermont,50,321,16
Virginia,51,1511,18
Connecticut,09,3557,85
Iowa,19,549,9
Louisiana,22,6424,275
Ohio,39,2548,65
Michigan,26,9292,336
South Dakota,46,129,1
Arkansas,05,624,10
Delaware,10,368,11
Mississippi,28,1073,22
New Mexico,35,363,6
North Dakota,38,147,3
Wyoming,56,138,0
Alaska,02,143,2
Maine,23,344,7
Alabama,01,1108,28
Idaho,16,669,9
Montana,30,219,5
West Virginia,54,191,2
