state,fips,cases,deaths
Washington,53,18861,991
Illinois,17,88081,3945
California,06,74947,3039
Arizona,04,12674,624
Massachusetts,25,82182,5482
Wisconsin,55,11449,434
Texas,48,45169,1256
Nebraska,31,9411,117
Utah,49,6760,76
Oregon,41,3479,137
Florida,12,43202,1874
New York,36,348192,27617
Rhode Island,44,12016,468
Georgia,13,34422,1521
New Hampshire,33,3382,151
North Carolina,37,16593,632
New Jersey,34,142704,9946
Colorado,08,20813,1091
Maryland,24,36021,1866
Nevada,32,6604,339
Tennessee,47,16588,284
Hawaii,15,627,17
Indiana,18,26627,1646
Kentucky,21,7397,341
Minnesota,27,13443,672
Oklahoma,40,4962,284
Pennsylvania,42,63158,4298
South Carolina,45,8189,371
District of Columbia,11,6736,358
Kansas,20,7668,181
Missouri,29,10490,564
Vermont,50,932,53
Virginia,51,27813,955
Connecticut,09,35464,3219
Iowa,19,13675,318
Louisiana,22,33555,2417
Ohio,39,26363,1534
Michigan,26,49489,4787
South Dakota,46,3792,43
Arkansas,05,4366,98
Delaware,10,7223,260
Mississippi,28,10483,480
New Mexico,35,5503,242
North Dakota,38,1712,40
Wyoming,56,701,7
Alaska,02,387,8
Maine,23,1565,69
Alabama,01,11101,473
Idaho,16,2352,72
Montana,30,462,16
West Virginia,54,1435,62
