state,fips,cases,deaths
Washington,53,149703,2738
Illinois,17,657402,12064
California,06,1118652,18726
Arizona,04,299698,6464
Massachusetts,25,206850,10512
Wisconsin,55,376238,3162
Texas,48,1172848,21083
Nebraska,31,114061,937
Utah,49,177176,793
Oregon,41,65170,822
Florida,12,938406,17990
New York,36,600967,33767
Rhode Island,44,48001,1294
Georgia,13,432954,8955
New Hampshire,33,17598,512
North Carolina,37,336983,5062
New Jersey,34,307819,16761
Colorado,08,199296,2811
Maryland,24,182482,4434
Nevada,32,134761,2022
Tennessee,47,333853,4218
Hawaii,15,17302,231
Indiana,18,298021,5305
Kentucky,21,161222,1887
Minnesota,27,270213,3297
Oklahoma,40,174330,1634
Pennsylvania,42,313788,9901
South Carolina,45,206295,4283
District of Columbia,11,20151,670
Kansas,20,137530,1410
Missouri,29,283756,3688
Vermont,50,3629,63
Virginia,51,217796,3938
Connecticut,09,101469,4828
Iowa,19,211664,2202
Louisiana,22,220192,6260
Ohio,39,351419,5996
Michigan,26,328833,8874
South Dakota,46,73065,819
Arkansas,05,145173,2357
Delaware,10,31808,748
Mississippi,28,143180,3676
New Mexico,35,81896,1385
North Dakota,38,72689,846
Wyoming,56,28169,176
Alaska,02,27629,97
Maine,23,10359,176
Alabama,01,232506,3457
Idaho,16,91935,852
Montana,30,55680,607
West Virginia,54,40478,662
