state,fips,cases,deaths
Washington,53,31998,1301
Illinois,17,140935,7024
California,06,201413,5810
Arizona,04,63297,1495
Massachusetts,25,107837,7962
Wisconsin,55,29204,775
Texas,48,136783,2321
Nebraska,31,18346,266
Utah,49,19544,164
Oregon,41,7605,199
Florida,12,114010,3326
New York,36,395168,31029
Rhode Island,44,16640,920
Georgia,13,67796,2704
New Hampshire,33,5638,357
North Carolina,37,57540,1305
New Jersey,34,172050,14872
Colorado,08,31463,1669
Maryland,24,66397,3129
Nevada,32,14911,495
Tennessee,47,37695,558
Hawaii,15,836,17
Indiana,18,44779,2586
Kentucky,21,14793,569
Minnesota,27,34158,1441
Oklahoma,40,11947,375
Pennsylvania,42,88230,6602
South Carolina,45,29022,693
District of Columbia,11,10159,543
Kansas,20,13207,263
Missouri,29,20076,1006
Vermont,50,1191,56
Virginia,51,59946,1675
Connecticut,09,45994,4298
Iowa,19,27384,702
Louisiana,22,53528,3164
Ohio,39,47651,2772
Michigan,26,69159,6137
South Dakota,46,6479,87
Arkansas,05,18062,240
Delaware,10,10980,507
Mississippi,28,24516,1016
New Mexico,35,11192,485
North Dakota,38,3402,87
Wyoming,56,1326,20
Alaska,02,971,10
Maine,23,3070,103
Alabama,01,33206,896
Idaho,16,4869,91
Montana,30,803,21
West Virginia,54,2693,92
