county,state,fips,cases,deaths
Wright,Missouri,29229,78,0
Worth,Missouri,29227,10,0
Washington,Missouri,29221,191,1
Webster,Missouri,29225,173,1
Wayne,Missouri,29223,72,0
Stoddard,Missouri,29207,262,9
Shelby,Missouri,29205,44,0
Stone,Missouri,29209,240,1
Shannon,Missouri,29203,47,1
Scott,Missouri,29201,544,13
Warren,Missouri,29219,296,0
Vernon,Missouri,29217,70,0
Campbell,Wyoming,56005,162,1
Sullivan,Missouri,29211,160,0
Carbon,Wyoming,56007,184,2
Albany,Wyoming,56001,127,0
Texas,Missouri,29215,78,1
Taney,Missouri,29213,855,3
Big Horn,Wyoming,56003,38,1
Converse,Wyoming,56009,36,0
Franklin,Kansas,20059,245,2
Ford,Kansas,20057,2241,10
Floyd,Iowa,19067,184,3
Finney,Kansas,20055,1839,12
Franklin,Iowa,19069,275,16
Ellsworth,Kansas,20053,24,0
Emmet,Iowa,19063,212,7
Fayette,Iowa,19065,123,0
Dubuque,Iowa,19061,1903,35
Montgomery,Virginia,51121,374,3
Nelson,Virginia,51125,81,0
Ellis,Kansas,20051,180,1
New Kent,Virginia,51127,140,1
Gray,Kansas,20069,82,0
Grant,Kansas,20067,139,3
Guthrie,Iowa,19077,157,5
Graham,Kansas,20065,25,0
Hamilton,Iowa,19079,246,2
Washoe,Nevada,32031,6767,133
Greene,Iowa,19073,45,0
Grundy,Iowa,19075,112,1
Fremont,Iowa,19071,55,0
Northampton,Virginia,51131,303,29
Northumberland,Virginia,51133,83,3
Nottoway,Virginia,51135,184,14
White Pine,Nevada,32033,24,1
Orange,Virginia,51137,244,3
Gove,Kansas,20063,7,0
Page,Virginia,51139,358,25
Geary,Kansas,20061,244,2
Dallas,Iowa,19049,2115,36
Newport,Rhode Island,44005,411,6
Crawford,Kansas,20037,431,1
Providence,Rhode Island,44007,16142,826
Cowley,Kansas,20035,222,3
Bristol,Rhode Island,44001,329,15
Clinton,Iowa,19045,659,6
Comanche,Kansas,20033,9,0
Kent,Rhode Island,44003,1592,103
Crawford,Iowa,19047,788,3
Coffey,Kansas,20031,75,8
Clay,Iowa,19041,229,2
Clayton,Iowa,19043,152,3
Washington,Rhode Island,44009,659,65
Decatur,Kansas,20039,6,0
Pershing,Nevada,32027,17,0
Patrick,Virginia,51141,200,10
Nye,Nevada,32023,460,14
Pittsylvania,Virginia,51143,641,4
Mineral,Nevada,32021,12,0
Powhatan,Virginia,51145,178,4
Prince Edward,Virginia,51147,466,11
Prince George,Virginia,51149,489,2
Storey,Nevada,32029,6,0
Elk,Kansas,20049,1,0
Dickinson,Iowa,19059,402,5
Edwards,Kansas,20047,19,0
Douglas,Kansas,20045,889,8
Delaware,Iowa,19055,162,2
Doniphan,Kansas,20043,52,0
Des Moines,Iowa,19057,427,3
Davis,Iowa,19051,77,2
Decatur,Iowa,19053,33,0
Lincoln,Nevada,32017,7,0
Prince William,Virginia,51153,10341,183
Lander,Nevada,32015,54,1
Pulaski,Virginia,51155,108,3
Humboldt,Nevada,32013,106,4
Rappahannock,Virginia,51157,49,2
Eureka,Nevada,32011,5,0
Richmond,Virginia,51159,323,4
Dickinson,Kansas,20041,55,1
Lyon,Nevada,32019,299,6
Carroll,Iowa,19027,297,2
Butler,Kansas,20015,370,2
Cass,Iowa,19029,105,2
Brown,Kansas,20013,52,0
Butler,Iowa,19023,163,2
Bourbon,Kansas,20011,92,2
Calhoun,Iowa,19025,101,2
Buena Vista,Iowa,19021,1815,12
Chautauqua,Kansas,20019,7,0
Chase,Kansas,20017,58,0
Douglas,Nevada,32005,229,1
Roanoke,Virginia,51161,552,4
Clark,Nevada,32003,56464,1027
Rockbridge,Virginia,51163,80,1
Churchill,Nevada,32001,91,1
Rockingham,Virginia,51165,999,20
Russell,Virginia,51167,168,4
Scott,Virginia,51169,140,3
Esmeralda,Nevada,32009,0,0
Elko,Nevada,32007,728,3
Clay,Kansas,20027,24,2
Chickasaw,Iowa,19037,86,0
Clark,Kansas,20025,46,1
Clarke,Iowa,19039,216,3
Cheyenne,Kansas,20023,5,0
Cerro Gordo,Iowa,19033,715,20
Cherokee,Kansas,20021,199,2
Cherokee,Iowa,19035,126,1
Cedar,Iowa,19031,146,1
Shenandoah,Virginia,51171,758,47
Cloud,Kansas,20029,43,1
Smyth,Virginia,51173,219,3
Southampton,Virginia,51175,329,13
Spotsylvania,Virginia,51177,1701,37
Stafford,Virginia,51179,1589,10
Allamakee,Iowa,19005,167,4
Appanoose,Iowa,19007,66,3
Adair,Iowa,19001,43,1
Adams,Iowa,19003,20,0
Surry,Virginia,51181,58,2
Sussex,Virginia,51183,324,9
Tazewell,Virginia,51185,171,0
Warren,Virginia,51187,386,6
Audubon,Iowa,19009,35,1
Atchison,Kansas,20005,157,0
Boone,Iowa,19015,315,3
Anderson,Kansas,20003,32,0
Bremer,Iowa,19017,265,7
Allen,Kansas,20001,23,0
Benton,Iowa,19011,182,1
Black Hawk,Iowa,19013,3513,70
Washington,Virginia,51191,311,7
Barton,Kansas,20009,210,4
Westmoreland,Virginia,51193,220,3
Barber,Kansas,20007,5,0
Wise,Virginia,51195,283,5
Wythe,Virginia,51197,139,3
York,Virginia,51199,427,5
Buchanan,Iowa,19019,164,1
Navarro,Texas,48349,1221,19
Carter,Tennessee,47019,727,14
Carroll,Tennessee,47017,508,6
Nacogdoches,Texas,48347,1270,45
Cannon,Tennessee,47015,185,0
Motley,Texas,48345,6,0
Mora,New Mexico,35033,6,0
McKinley,New Mexico,35031,4157,238
Rio Arriba,New Mexico,35039,345,10
Haines Borough,Alaska,02100,10,0
Quay,New Mexico,35037,60,1
Otero,New Mexico,35035,1115,11
Campbell,Tennessee,47013,299,2
Morris,Texas,48343,140,3
Bradley,Tennessee,47011,2336,16
Moore,Texas,48341,1103,17
Blount,Tennessee,47009,1732,15
Montgomery,Texas,48339,7915,113
Bledsoe,Tennessee,47007,768,3
Benton,Tennessee,47005,223,3
Montague,Texas,48337,109,3
Bedford,Tennessee,47003,1051,14
Mitchell,Texas,48335,72,1
Hidalgo,New Mexico,35023,93,1
Harding,New Mexico,35021,2,0
Luna,New Mexico,35029,269,5
Los Alamos,New Mexico,35028,24,0
Lincoln,New Mexico,35027,164,2
Lea,New Mexico,35025,1040,8
Anderson,Tennessee,47001,836,8
Mills,Texas,48333,31,0
Milam,Texas,48331,400,4
Midland,Texas,48329,3082,60
Menard,Texas,48327,20,0
Medina,Texas,48325,1069,34
Maverick,Texas,48323,3117,67
Sagadahoc,Maine,23023,59,0
De Baca,New Mexico,35011,0,0
Somerset,Maine,23025,46,1
Waldo,Maine,23027,69,14
Washington,Maine,23029,15,0
Guadalupe,New Mexico,35019,33,1
Grant,New Mexico,35017,76,2
Kenai Peninsula Borough,Alaska,02122,558,1
Eddy,New Mexico,35015,417,5
Piscataquis,Maine,23021,7,0
Doña Ana,New Mexico,35013,2727,38
Matagorda,Texas,48321,875,38
Mason,Texas,48319,64,0
Martin,Texas,48317,70,5
Marion,Texas,48315,139,10
Madison,Texas,48313,689,3
Bernalillo,New Mexico,35001,5601,149
Curry,New Mexico,35009,638,3
Colfax,New Mexico,35007,19,1
Cibola,New Mexico,35006,720,19
Chaves,New Mexico,35005,622,6
York,Maine,23031,741,14
Juneau City and Borough,Alaska,02110,244,1
Catron,New Mexico,35003,5,1
McMullen,Texas,48311,11,0
Hancock,Maine,23009,46,1
McCulloch,Texas,48307,74,1
Lynn,Texas,48305,76,4
Lubbock,Texas,48303,6885,93
Loving,Texas,48301,0,0
Androscoggin,Maine,23001,591,10
Aroostook,Maine,23003,37,1
Cumberland,Maine,23005,2160,70
Franklin,Maine,23007,48,1
McLennan,Texas,48309,5760,79
Knox,Maine,23013,28,1
Lincoln,Maine,23015,35,1
Oxford,Maine,23017,59,0
Penobscot,Maine,23019,215,6
Kennebec,Maine,23011,179,11
King William,Virginia,51101,106,2
District of Columbia,District of Columbia,11001,13590,604
Lancaster,Virginia,51103,57,0
Lee,Virginia,51105,158,2
Loudoun,Virginia,51107,5712,115
Louisa,Virginia,51109,231,2
Lunenburg,Virginia,51111,81,1
Madison,Virginia,51113,85,2
Mathews,Virginia,51115,23,0
Mecklenburg,Virginia,51117,481,33
Middlesex,Virginia,51119,54,1
Winnebago,Illinois,17201,4048,144
Woodford,Illinois,17203,237,3
Van Buren,Michigan,26159,576,14
Sanilac,Michigan,26151,116,6
Knox,Tennessee,47093,6078,53
Schoolcraft,Michigan,26153,15,0
Johnson,Tennessee,47091,387,1
Shiawassee,Michigan,26155,379,29
Northwest Arctic Borough,Alaska,02188,62,0
Tuscola,Michigan,26157,417,29
North Slope Borough,Alaska,02185,36,0
Lawrence,Tennessee,47099,699,8
Nome Census Area,Alaska,02180,34,0
Lauderdale,Tennessee,47097,632,12
Lake,Tennessee,47095,815,1
Hickman,Tennessee,47081,330,1
Washtenaw,Michigan,26161,3249,124
Wayne,Michigan,26163,30038,2859
Matanuska-Susitna Borough,Alaska,02170,449,2
Wexford,Michigan,26165,88,4
Jefferson,Tennessee,47089,703,5
Jackson,Tennessee,47087,189,1
Humphreys,Tennessee,47085,151,3
Houston,Tennessee,47083,72,0
Otsego,Michigan,26137,148,11
Ottawa,Michigan,26139,2009,63
Hardin,Tennessee,47071,615,8
Ontonagon,Michigan,26131,32,0
Osceola,Michigan,26133,74,0
Oscoda,Michigan,26135,29,1
Henry,Tennessee,47079,408,4
Henderson,Tennessee,47077,788,6
Haywood,Tennessee,47075,699,10
Hawkins,Tennessee,47073,634,12
Hardeman,Tennessee,47069,1174,22
St. Clair,Michigan,26147,882,53
St. Joseph,Michigan,26149,661,11
Petersburg Borough,Alaska,02195,11,0
Refugio,Texas,48391,247,9
Presque Isle,Michigan,26141,21,1
Roscommon,Michigan,26143,70,4
Prince of Wales-Hyder Census Area,Alaska,02198,21,0
Saginaw,Michigan,26145,2362,130
Runnels,Texas,48399,177,3
Hancock,Tennessee,47067,88,2
Hamilton,Tennessee,47065,7463,63
Rockwall,Texas,48397,1266,21
Hamblen,Tennessee,47063,1576,18
Robertson,Texas,48395,244,3
Grundy,Tennessee,47061,142,2
Roberts,Texas,48393,6,0
Ward,North Dakota,38101,398,1
Greene,Tennessee,47059,721,10
