county,state,fips,cases,deaths
Wright,Missouri,29229,96,0
Worth,Missouri,29227,13,0
Washington,Missouri,29221,253,1
Webster,Missouri,29225,266,1
Wayne,Missouri,29223,95,0
Stoddard,Missouri,29207,308,9
Shelby,Missouri,29205,49,0
Stone,Missouri,29209,304,2
Shannon,Missouri,29203,56,1
Scott,Missouri,29201,662,14
Warren,Missouri,29219,364,0
Vernon,Missouri,29217,95,0
Campbell,Wyoming,56005,202,1
Sullivan,Missouri,29211,178,0
Carbon,Wyoming,56007,191,2
Albany,Wyoming,56001,164,0
Texas,Missouri,29215,121,1
Taney,Missouri,29213,939,15
Big Horn,Wyoming,56003,50,1
Converse,Wyoming,56009,45,0
Franklin,Kansas,20059,271,3
Ford,Kansas,20057,2395,10
Floyd,Iowa,19067,231,3
Finney,Kansas,20055,1905,12
Franklin,Iowa,19069,308,17
Ellsworth,Kansas,20053,25,0
Emmet,Iowa,19063,226,8
Fayette,Iowa,19065,153,1
Dubuque,Iowa,19061,2139,36
Montgomery,Virginia,51121,766,4
Nelson,Virginia,51125,87,0
Ellis,Kansas,20051,532,1
New Kent,Virginia,51127,157,1
Gray,Kansas,20069,98,0
Grant,Kansas,20067,166,3
Guthrie,Iowa,19077,177,5
Graham,Kansas,20065,25,1
Hamilton,Iowa,19079,290,2
Washoe,Nevada,32031,7507,142
Greene,Iowa,19073,62,0
Grundy,Iowa,19075,136,1
Fremont,Iowa,19071,62,0
Northampton,Virginia,51131,304,29
Northumberland,Virginia,51133,97,5
Nottoway,Virginia,51135,205,15
White Pine,Nevada,32033,29,1
Orange,Virginia,51137,269,4
Gove,Kansas,20063,13,0
Page,Virginia,51139,365,26
Geary,Kansas,20061,326,2
Dallas,Iowa,19049,2456,38
Newport,Rhode Island,44005,457,6
Crawford,Kansas,20037,766,1
Providence,Rhode Island,44007,17107,846
Cowley,Kansas,20035,270,3
Bristol,Rhode Island,44001,358,16
Clinton,Iowa,19045,907,13
Comanche,Kansas,20033,9,0
Kent,Rhode Island,44003,1706,103
Crawford,Iowa,19047,863,3
Coffey,Kansas,20031,90,8
Clay,Iowa,19041,241,3
Clayton,Iowa,19043,189,3
Washington,Rhode Island,44009,722,67
Decatur,Kansas,20039,6,0
Pershing,Nevada,32027,20,0
Patrick,Virginia,51141,242,13
Nye,Nevada,32023,486,15
Pittsylvania,Virginia,51143,827,4
Mineral,Nevada,32021,12,0
Powhatan,Virginia,51145,194,4
Prince Edward,Virginia,51147,506,12
Prince George,Virginia,51149,591,2
Storey,Nevada,32029,7,0
Elk,Kansas,20049,1,0
Dickinson,Iowa,19059,438,6
Edwards,Kansas,20047,30,0
Douglas,Kansas,20045,1566,9
Delaware,Iowa,19055,249,3
Doniphan,Kansas,20043,72,0
Des Moines,Iowa,19057,606,5
Davis,Iowa,19051,90,3
Decatur,Iowa,19053,48,0
Lincoln,Nevada,32017,6,0
Prince William,Virginia,51153,11085,188
Lander,Nevada,32015,65,1
Pulaski,Virginia,51155,145,3
Humboldt,Nevada,32013,111,4
Rappahannock,Virginia,51157,56,2
Eureka,Nevada,32011,8,0
Richmond,Virginia,51159,327,4
Dickinson,Kansas,20041,78,1
Lyon,Nevada,32019,347,6
Carroll,Iowa,19027,459,3
Butler,Kansas,20015,520,2
Cass,Iowa,19029,118,2
Brown,Kansas,20013,80,3
Butler,Iowa,19023,219,2
Bourbon,Kansas,20011,105,2
Calhoun,Iowa,19025,132,2
Buena Vista,Iowa,19021,1853,12
Chautauqua,Kansas,20019,9,0
Chase,Kansas,20017,76,1
Douglas,Nevada,32005,257,1
Roanoke,Virginia,51161,634,5
Clark,Nevada,32003,60514,1190
Rockbridge,Virginia,51163,84,1
Churchill,Nevada,32001,115,2
Rockingham,Virginia,51165,1108,20
Russell,Virginia,51167,193,4
