county,state,fips,cases,deaths
Wright,Missouri,29229,853,16
Worth,Missouri,29227,97,0
Washington,Missouri,29221,1587,27
Webster,Missouri,29225,2027,29
Wayne,Missouri,29223,562,3
Stoddard,Missouri,29207,1830,25
Shelby,Missouri,29205,256,1
Stone,Missouri,29209,1358,20
Shannon,Missouri,29203,366,9
Scott,Missouri,29201,3004,44
Warren,Missouri,29219,1719,14
Vernon,Missouri,29217,786,13
Campbell,Wyoming,56005,3378,18
Sullivan,Missouri,29211,585,8
Carbon,Wyoming,56007,813,11
Albany,Wyoming,56001,3280,9
Texas,Missouri,29215,1086,10
Taney,Missouri,29213,3284,46
Big Horn,Wyoming,56003,588,15
Converse,Wyoming,56009,701,7
Franklin,Kansas,20059,1310,17
Ford,Kansas,20057,4864,10
Floyd,Iowa,19067,1174,22
Finney,Kansas,20055,5132,32
Franklin,Iowa,19069,793,17
Ellsworth,Kansas,20053,916,4
Emmet,Iowa,19063,864,23
Fayette,Iowa,19065,1160,14
Dubuque,Iowa,19061,9828,123
Montgomery,Virginia,51121,4297,26
Nelson,Virginia,51125,219,3
Ellis,Kansas,20051,2778,28
New Kent,Virginia,51127,448,4
Gray,Kansas,20069,483,4
Grant,Kansas,20067,845,12
Guthrie,Iowa,19077,830,22
Graham,Kansas,20065,184,2
Hamilton,Iowa,19079,1274,17
Washoe,Nevada,32031,29526,345
Greene,Iowa,19073,572,5
Grundy,Iowa,19075,915,13
Fremont,Iowa,19071,412,5
Northampton,Virginia,51131,362,31
Northumberland,Virginia,51133,300,9
Nottoway,Virginia,51135,797,24
White Pine,Nevada,32033,309,3
Orange,Virginia,51137,686,7
Gove,Kansas,20063,313,20
Page,Virginia,51139,705,33
Geary,Kansas,20061,1301,6
Dallas,Iowa,19049,6983,59
Newport,Rhode Island,44005,1648,9
Crawford,Kansas,20037,2756,19
Providence,Rhode Island,44007,46213,1113
Cowley,Kansas,20035,1927,9
Bristol,Rhode Island,44001,1584,49
Clinton,Iowa,19045,3662,47
Comanche,Kansas,20033,105,1
Kent,Rhode Island,44003,7342,153
Crawford,Iowa,19047,1894,16
Coffey,Kansas,20031,369,10
Clay,Iowa,19041,1354,10
Clayton,Iowa,19043,1232,24
Washington,Rhode Island,44009,3144,95
Decatur,Kansas,20039,216,1
Pershing,Nevada,32027,297,1
Patrick,Virginia,51141,552,28
Nye,Nevada,32023,1575,31
Pittsylvania,Virginia,51143,2069,28
Mineral,Nevada,32021,159,4
Powhatan,Virginia,51145,592,6
Prince Edward,Virginia,51147,918,16
Prince George,Virginia,51149,1562,7
Storey,Nevada,32029,63,2
Elk,Kansas,20049,66,0
Dickinson,Iowa,19059,1543,12
Edwards,Kansas,20047,205,0
Douglas,Kansas,20045,5462,29
Delaware,Iowa,19055,1526,26
Doniphan,Kansas,20043,587,5
Des Moines,Iowa,19057,3197,25
Davis,Iowa,19051,516,12
Decatur,Iowa,19053,363,1
Lincoln,Nevada,32017,247,1
Prince William,Virginia,51153,20293,239
Lander,Nevada,32015,297,4
Pulaski,Virginia,51155,963,18
Humboldt,Nevada,32013,516,7
Rappahannock,Virginia,51157,112,2
Eureka,Nevada,32011,25,0
Richmond,Virginia,51159,485,5
Dickinson,Kansas,20041,893,13
Lyon,Nevada,32019,1670,24
Carroll,Iowa,19027,2113,22
Butler,Kansas,20015,4033,14
Cass,Iowa,19029,901,35
Brown,Kansas,20013,882,12
Butler,Iowa,19023,1135,11
Bourbon,Kansas,20011,695,3
Calhoun,Iowa,19025,1125,8
Buena Vista,Iowa,19021,3291,17
Chautauqua,Kansas,20019,115,3
Chase,Kansas,20017,204,3
Douglas,Nevada,32005,1473,10
Roanoke,Virginia,51161,3525,38
Clark,Nevada,32003,135296,1935
Rockbridge,Virginia,51163,350,3
Churchill,Nevada,32001,1061,23
Rockingham,Virginia,51165,2743,36
Russell,Virginia,51167,1043,10
Scott,Virginia,51169,948,20
Esmeralda,Nevada,32009,26,0
Elko,Nevada,32007,3298,26
Clay,Kansas,20027,485,14
Chickasaw,Iowa,19037,945,9
Clark,Kansas,20025,164,4
Clarke,Iowa,19039,540,6
Cheyenne,Kansas,20023,229,9
Cerro Gordo,Iowa,19033,3937,48
Cherokee,Kansas,20021,1374,11
Cherokee,Iowa,19035,1062,13
Cedar,Iowa,19031,1219,15
Shenandoah,Virginia,51171,1639,67
Cloud,Kansas,20029,746,2
Smyth,Virginia,51173,1264,36
Southampton,Virginia,51175,1031,40
Spotsylvania,Virginia,51177,3610,58
Stafford,Virginia,51179,3876,22
Allamakee,Iowa,19005,980,16
Appanoose,Iowa,19007,858,31
Adair,Iowa,19001,500,15
Adams,Iowa,19003,201,2
Surry,Virginia,51181,190,5
Sussex,Virginia,51183,656,13
Tazewell,Virginia,51185,1364,8
Warren,Virginia,51187,1020,29
Audubon,Iowa,19009,321,6
Atchison,Kansas,20005,1012,10
Boone,Iowa,19015,1579,14
Anderson,Kansas,20003,437,0
Bremer,Iowa,19017,2094,29
Allen,Kansas,20001,466,1
Benton,Iowa,19011,1834,28
Black Hawk,Iowa,19013,11664,178
Washington,Virginia,51191,2179,34
Barton,Kansas,20009,1859,13
Westmoreland,Virginia,51193,530,8
Barber,Kansas,20007,227,2
Wise,Virginia,51195,1443,50
Wythe,Virginia,51197,913,10
York,Virginia,51199,1038,9
Buchanan,Iowa,19019,1305,15
Navarro,Texas,48349,3034,46
Carter,Tennessee,47019,3304,72
Carroll,Tennessee,47017,2105,37
Nacogdoches,Texas,48347,2103,89
Cannon,Tennessee,47015,950,4
Motley,Texas,48345,27,2
Mora,New Mexico,35033,62,0
McKinley,New Mexico,35031,8128,302
Rio Arriba,New Mexico,35039,1678,27
Haines Borough,Alaska,02100,17,0
Quay,New Mexico,35037,292,5
Otero,New Mexico,35035,2852,31
Campbell,Tennessee,47013,1858,26
Morris,Texas,48343,299,8
Bradley,Tennessee,47011,6473,43
Moore,Texas,48341,1738,39
Blount,Tennessee,47009,6924,68
Montgomery,Texas,48339,20252,222
Bledsoe,Tennessee,47007,1305,5
Benton,Tennessee,47005,967,19
Montague,Texas,48337,873,27
Bedford,Tennessee,47003,3375,45
Mitchell,Texas,48335,395,7
Hidalgo,New Mexico,35023,205,4
Harding,New Mexico,35021,7,0
Luna,New Mexico,35029,2118,34
Los Alamos,New Mexico,35028,194,0
Lincoln,New Mexico,35027,907,8
Lea,New Mexico,35025,5252,55
Anderson,Tennessee,47001,3741,38
Mills,Texas,48333,182,8
Milam,Texas,48331,716,10
Midland,Texas,48329,8564,155
Menard,Texas,48327,119,3
Medina,Texas,48325,1695,51
Maverick,Texas,48323,5261,179
Sagadahoc,Maine,23023,192,0
De Baca,New Mexico,35011,69,0
Somerset,Maine,23025,535,20
Waldo,Maine,23027,276,17
Washington,Maine,23029,201,2
Guadalupe,New Mexico,35019,317,2
Grant,New Mexico,35017,599,7
Kenai Peninsula Borough,Alaska,02122,3111,12
Eddy,New Mexico,35015,3466,54
Piscataquis,Maine,23021,66,1
Doña Ana,New Mexico,35013,15298,223
Matagorda,Texas,48321,1403,63
Mason,Texas,48319,142,2
Martin,Texas,48317,266,9
Marion,Texas,48315,191,17
Madison,Texas,48313,887,15
Bernalillo,New Mexico,35001,32581,408
Curry,New Mexico,35009,3517,32
Colfax,New Mexico,35007,413,7
Cibola,New Mexico,35006,2370,51
Chaves,New Mexico,35005,5812,58
York,Maine,23031,2939,38
Juneau City and Borough,Alaska,02110,922,3
Catron,New Mexico,35003,51,1
McMullen,Texas,48311,31,1
Hancock,Maine,23009,344,6
McCulloch,Texas,48307,278,8
Lynn,Texas,48305,425,11
Lubbock,Texas,48303,35684,436
Loving,Texas,48301,1,0
Androscoggin,Maine,23001,1875,36
Aroostook,Maine,23003,238,2
Cumberland,Maine,23005,4573,76
Franklin,Maine,23007,290,4
McLennan,Texas,48309,15990,229
Knox,Maine,23013,232,4
Lincoln,Maine,23015,188,2
Oxford,Maine,23017,579,5
Penobscot,Maine,23019,1197,14
Kennebec,Maine,23011,1135,19
King William,Virginia,51101,308,5
District of Columbia,District of Columbia,11001,24098,708
Lancaster,Virginia,51103,255,2
Lee,Virginia,51105,1094,15
Loudoun,Virginia,51107,11420,151
Louisa,Virginia,51109,641,9
Lunenburg,Virginia,51111,195,3
Madison,Virginia,51113,216,4
Mathews,Virginia,51115,184,1
Mecklenburg,Virginia,51117,1077,37
Middlesex,Virginia,51119,191,11
Winnebago,Illinois,17201,21295,311
Woodford,Illinois,17203,2190,32
Van Buren,Michigan,26159,3468,58
Sanilac,Michigan,26151,1187,33
Knox,Tennessee,47093,23225,203
Schoolcraft,Michigan,26153,201,3
Johnson,Tennessee,47091,1564,25
Shiawassee,Michigan,26155,2467,50
Northwest Arctic Borough,Alaska,02188,382,0
Tuscola,Michigan,26157,2083,68
North Slope Borough,Alaska,02185,615,1
Lawrence,Tennessee,47099,3227,39
Nome Census Area,Alaska,02180,249,0
Lauderdale,Tennessee,47097,2225,25
Lake,Tennessee,47095,1268,8
Hickman,Tennessee,47081,1400,19
Washtenaw,Michigan,26161,12165,160
Wayne,Michigan,26163,74404,3379
Matanuska-Susitna Borough,Alaska,02170,5186,8
Wexford,Michigan,26165,811,16
Jefferson,Tennessee,47089,2757,38
Jackson,Tennessee,47087,789,17
Humphreys,Tennessee,47085,858,8
Houston,Tennessee,47083,637,21
Otsego,Michigan,26137,1000,19
Ottawa,Michigan,26139,16235,205
Hardin,Tennessee,47071,2025,30
Ontonagon,Michigan,26131,296,16
Osceola,Michigan,26133,677,13
Oscoda,Michigan,26135,253,11
Henry,Tennessee,47079,1818,24
Henderson,Tennessee,47077,2194,36
Haywood,Tennessee,47075,1797,30
Hawkins,Tennessee,47073,2451,39
Hardeman,Tennessee,47069,2420,40
St. Clair,Michigan,26147,5821,113
St. Joseph,Michigan,26149,3021,41
Petersburg Borough,Alaska,02195,26,0
Refugio,Texas,48391,373,16
Presque Isle,Michigan,26141,379,4
Roscommon,Michigan,26143,796,23
Prince of Wales-Hyder Census Area,Alaska,02198,62,1
Saginaw,Michigan,26145,10435,301
Runnels,Texas,48399,441,12
Hancock,Tennessee,47067,239,4
Hamilton,Tennessee,47065,21753,204
Rockwall,Texas,48397,3807,42
Hamblen,Tennessee,47063,4168,64
Robertson,Texas,48395,571,9
Grundy,Tennessee,47061,898,14
Roberts,Texas,48393,31,1
Ward,North Dakota,38101,8081,150
Greene,Tennessee,47059,3815,77
Wells,North Dakota,38103,376,4
Reeves,Texas,48389,768,17
Monroe,Michigan,26115,6458,114
Montcalm,Michigan,26117,2748,39
Montmorency,Michigan,26119,240,3
Midland,Michigan,26111,3451,31
Missaukee,Michigan,26113,361,7
Williams,North Dakota,38105,3722,25
Grainger,Tennessee,47057,1242,21
Red River,Texas,48387,250,18
Giles,Tennessee,47055,1752,51
Real,Texas,48385,147,10
Gibson,Tennessee,47053,3798,75
Reagan,Texas,48383,226,6
Franklin,Tennessee,47051,2536,41
Randall,Texas,48381,12475,153
Fentress,Tennessee,47049,1384,27
Fayette,Tennessee,47047,2551,40
Rains,Texas,48379,402,10
Oakland,Michigan,26125,53510,1462
Oceana,Michigan,26127,1440,30
Ogemaw,Michigan,26129,728,22
Valencia,New Mexico,35061,4026,42
Muskegon,Michigan,26121,10155,217
Ketchikan Gateway Borough,Alaska,02130,215,0
Newaygo,Michigan,26123,1949,24
Dyer,Tennessee,47045,3531,59
Presidio,Texas,48377,477,11
Dickson,Tennessee,47043,3382,41
Potter,Texas,48375,14068,257
DeKalb,Tennessee,47041,1470,25
Polk,Texas,48373,1809,43
Pecos,Texas,48371,886,20
Decatur,Tennessee,47039,1026,14
Parmer,Texas,48369,780,28
Davidson,Tennessee,47037,52479,456
Parker,Texas,48367,4936,74
Taos,New Mexico,35055,965,29
Socorro,New Mexico,35053,744,32
Sierra,New Mexico,35051,433,11
Union,New Mexico,35059,303,7
Torrance,New Mexico,35057,436,2
Cumberland,Tennessee,47035,3041,42
Panola,Texas,48365,578,36
Palo Pinto,Texas,48363,1270,40
Crockett,Tennessee,47033,1274,29
Orange,Texas,48361,2849,58
Coffee,Tennessee,47031,3460,46
Cocke,Tennessee,47029,1924,30
Oldham,Texas,48359,60,2
Clay,Tennessee,47027,629,19
Claiborne,Tennessee,47025,1132,11
Ochiltree,Texas,48357,690,9
San Juan,New Mexico,35045,7390,256
Marquette,Michigan,26103,4088,41
Kusilvak Census Area,Alaska,02158,549,2
Sandoval,New Mexico,35043,6321,95
Mason,Michigan,26105,761,13
Roosevelt,New Mexico,35041,1135,17
Mecosta,Michigan,26107,1457,11
Menominee,Michigan,26109,1480,21
Kodiak Island Borough,Alaska,02150,603,1
Santa Fe,New Mexico,35049,6241,44
San Miguel,New Mexico,35047,549,2
Manistee,Michigan,26101,492,10
Chester,Tennessee,47023,1157,25
Nueces,Texas,48355,25858,507
Cheatham,Tennessee,47021,1937,18
Nolan,Texas,48353,923,12
Newton,Texas,48351,201,16
Josephine,Oregon,41033,732,8
Power,Idaho,16077,515,4
Johnson,Iowa,19103,10210,42
Payette,Idaho,16075,1815,18
Jefferson,Oregon,41031,1086,11
Jones,Iowa,19105,2429,28
Lake,Oregon,41037,162,1
Klamath,Oregon,41035,1273,11
Shoshone,Idaho,16079,636,23
Jefferson,Iowa,19101,826,11
Lane,Oregon,41039,5295,65
Owyhee,Idaho,16073,796,16
Oneida,Idaho,16071,207,1
Issaquena,Mississippi,28055,131,4
Garfield,Washington,53023,60,0
Humphreys,Mississippi,28053,597,21
Franklin,Washington,53021,7536,75
Jackson,Mississippi,28059,7196,137
Grays Harbor,Washington,53027,1331,19
