county,state,fips,cases,deaths
Wright,Missouri,29229,661,11
Worth,Missouri,29227,38,0
Washington,Missouri,29221,969,20
Webster,Missouri,29225,1405,23
Wayne,Missouri,29223,381,3
Stoddard,Missouri,29207,1094,17
Shelby,Missouri,29205,128,1
Stone,Missouri,29209,878,13
Shannon,Missouri,29203,300,6
Scott,Missouri,29201,1805,33
Warren,Missouri,29219,1063,8
Vernon,Missouri,29217,491,3
Campbell,Wyoming,56005,1727,6
Sullivan,Missouri,29211,446,4
Carbon,Wyoming,56007,403,4
Albany,Wyoming,56001,2175,6
Texas,Missouri,29215,765,6
Taney,Missouri,29213,2149,36
Big Horn,Wyoming,56003,319,9
Converse,Wyoming,56009,419,5
Franklin,Kansas,20059,761,8
Ford,Kansas,20057,3915,10
Floyd,Iowa,19067,629,12
Finney,Kansas,20055,3613,23
Franklin,Iowa,19069,498,19
Ellsworth,Kansas,20053,448,3
Emmet,Iowa,19063,538,21
Fayette,Iowa,19065,672,6
Dubuque,Iowa,19061,7135,74
Montgomery,Virginia,51121,3273,7
Nelson,Virginia,51125,146,2
Ellis,Kansas,20051,1634,18
New Kent,Virginia,51127,323,3
Gray,Kansas,20069,263,2
Grant,Kansas,20067,552,9
Guthrie,Iowa,19077,539,15
Graham,Kansas,20065,81,2
Hamilton,Iowa,19079,631,6
Washoe,Nevada,32031,16471,212
Greene,Iowa,19073,314,0
Grundy,Iowa,19075,531,6
Fremont,Iowa,19071,263,2
Northampton,Virginia,51131,327,31
Northumberland,Virginia,51133,232,8
Nottoway,Virginia,51135,414,21
White Pine,Nevada,32033,177,1
Orange,Virginia,51137,475,5
Gove,Kansas,20063,233,19
Page,Virginia,51139,509,31
Geary,Kansas,20061,654,4
Dallas,Iowa,19049,4678,53
Newport,Rhode Island,44005,797,8
Crawford,Kansas,20037,1718,14
Providence,Rhode Island,44007,25309,970
Cowley,Kansas,20035,793,1
Bristol,Rhode Island,44001,661,20
Clinton,Iowa,19045,2181,33
Comanche,Kansas,20033,23,0
Kent,Rhode Island,44003,2908,124
Crawford,Iowa,19047,1527,15
Coffey,Kansas,20031,217,9
Clay,Iowa,19041,766,4
Clayton,Iowa,19043,727,4
Washington,Rhode Island,44009,1438,77
Decatur,Kansas,20039,176,1
Pershing,Nevada,32027,27,0
Patrick,Virginia,51141,367,27
Nye,Nevada,32023,935,18
Pittsylvania,Virginia,51143,1448,17
Mineral,Nevada,32021,30,1
Powhatan,Virginia,51145,339,5
Prince Edward,Virginia,51147,810,13
Prince George,Virginia,51149,1253,7
Storey,Nevada,32029,25,0
Elk,Kansas,20049,23,0
Dickinson,Iowa,19059,983,9
Edwards,Kansas,20047,98,0
Douglas,Kansas,20045,3461,19
Delaware,Iowa,19055,1082,18
Doniphan,Kansas,20043,270,0
Des Moines,Iowa,19057,2018,13
Davis,Iowa,19051,277,4
Decatur,Iowa,19053,233,0
Lincoln,Nevada,32017,50,1
Prince William,Virginia,51153,15367,226
Lander,Nevada,32015,123,4
Pulaski,Virginia,51155,377,7
Humboldt,Nevada,32013,203,4
Rappahannock,Virginia,51157,70,2
Eureka,Nevada,32011,18,0
Richmond,Virginia,51159,370,4
