county,state,fips,cases,deaths
Wright,Missouri,29229,79,0
Worth,Missouri,29227,10,0
Washington,Missouri,29221,200,1
Webster,Missouri,29225,185,1
Wayne,Missouri,29223,73,0
Stoddard,Missouri,29207,273,9
Shelby,Missouri,29205,45,0
Stone,Missouri,29209,247,1
Shannon,Missouri,29203,47,1
Scott,Missouri,29201,551,13
Warren,Missouri,29219,305,0
Vernon,Missouri,29217,71,0
Campbell,Wyoming,56005,164,1
Sullivan,Missouri,29211,166,0
Carbon,Wyoming,56007,185,2
Albany,Wyoming,56001,127,0
Texas,Missouri,29215,79,1
Taney,Missouri,29213,868,3
Big Horn,Wyoming,56003,39,1
Converse,Wyoming,56009,37,0
Franklin,Kansas,20059,250,2
Ford,Kansas,20057,2257,10
Floyd,Iowa,19067,188,3
Finney,Kansas,20055,1853,12
Franklin,Iowa,19069,274,16
Ellsworth,Kansas,20053,23,0
Emmet,Iowa,19063,214,7
Fayette,Iowa,19065,127,1
Dubuque,Iowa,19061,1920,36
Montgomery,Virginia,51121,392,3
Nelson,Virginia,51125,81,0
Ellis,Kansas,20051,256,1
New Kent,Virginia,51127,143,1
Gray,Kansas,20069,83,0
Grant,Kansas,20067,143,3
Guthrie,Iowa,19077,159,5
Graham,Kansas,20065,25,0
Hamilton,Iowa,19079,248,2
Washoe,Nevada,32031,6904,133
Greene,Iowa,19073,49,0
Grundy,Iowa,19075,115,1
Fremont,Iowa,19071,54,0
Northampton,Virginia,51131,303,29
Northumberland,Virginia,51133,85,3
Nottoway,Virginia,51135,186,14
White Pine,Nevada,32033,24,1
Orange,Virginia,51137,249,3
Gove,Kansas,20063,7,0
Page,Virginia,51139,358,25
Geary,Kansas,20061,257,2
Dallas,Iowa,19049,2135,36
Newport,Rhode Island,44005,411,6
Crawford,Kansas,20037,443,1
Providence,Rhode Island,44007,16142,826
Cowley,Kansas,20035,240,3
Bristol,Rhode Island,44001,329,15
Clinton,Iowa,19045,697,8
Comanche,Kansas,20033,9,0
Kent,Rhode Island,44003,1592,103
Crawford,Iowa,19047,797,3
Coffey,Kansas,20031,76,8
Clay,Iowa,19041,233,2
Clayton,Iowa,19043,167,3
Washington,Rhode Island,44009,659,65
Decatur,Kansas,20039,6,0
Pershing,Nevada,32027,19,0
Patrick,Virginia,51141,205,10
Nye,Nevada,32023,470,14
Pittsylvania,Virginia,51143,663,4
Mineral,Nevada,32021,12,0
Powhatan,Virginia,51145,180,4
Prince Edward,Virginia,51147,470,11
Prince George,Virginia,51149,492,2
Storey,Nevada,32029,6,0
Elk,Kansas,20049,1,0
Dickinson,Iowa,19059,404,5
Edwards,Kansas,20047,22,0
Douglas,Kansas,20045,1037,8
Delaware,Iowa,19055,178,2
Doniphan,Kansas,20043,58,0
Des Moines,Iowa,19057,438,3
Davis,Iowa,19051,78,2
Decatur,Iowa,19053,37,0
Lincoln,Nevada,32017,6,0
Prince William,Virginia,51153,10470,183
Lander,Nevada,32015,57,1
Pulaski,Virginia,51155,116,3
Humboldt,Nevada,32013,109,4
Rappahannock,Virginia,51157,49,2
Eureka,Nevada,32011,5,0
Richmond,Virginia,51159,325,4
Dickinson,Kansas,20041,61,1
Lyon,Nevada,32019,303,6
