county,state,fips,cases,deaths
Wright,Missouri,29229,1364,29
Worth,Missouri,29227,142,1
Washington,Missouri,29221,2118,46
Webster,Missouri,29225,2991,52
Wayne,Missouri,29223,819,10
Stoddard,Missouri,29207,2305,36
Shelby,Missouri,29205,353,7
Stone,Missouri,29209,2023,37
Shannon,Missouri,29203,481,10
Scott,Missouri,29201,3808,76
Warren,Missouri,29219,2646,27
Vernon,Missouri,29217,1390,39
Campbell,Wyoming,56005,4656,57
Sullivan,Missouri,29211,746,14
Carbon,Wyoming,56007,1426,21
Albany,Wyoming,56001,3894,11
Texas,Missouri,29215,1541,22
Taney,Missouri,29213,4577,88
Big Horn,Wyoming,56003,1064,30
Converse,Wyoming,56009,967,17
Franklin,Kansas,20059,2428,37
Ford,Kansas,20057,5562,10
Floyd,Iowa,19067,1468,39
Finney,Kansas,20055,5979,48
Franklin,Iowa,19069,1088,19
Ellsworth,Kansas,20053,1206,4
Emmet,Iowa,19063,1141,40
Fayette,Iowa,19065,1766,34
Dubuque,Iowa,19061,12330,194
Montgomery,Virginia,51121,7538,74
Nelson,Virginia,51125,762,7
Ellis,Kansas,20051,3664,61
New Kent,Virginia,51127,1229,9
Gray,Kansas,20069,600,12
Grant,Kansas,20067,966,17
Guthrie,Iowa,19077,1083,28
Graham,Kansas,20065,249,2
Hamilton,Iowa,19079,1732,41
Washoe,Nevada,32031,42789,642
Greene,Iowa,19073,724,10
Grundy,Iowa,19075,1309,30
Fremont,Iowa,19071,554,9
Northampton,Virginia,51131,709,32
Northumberland,Virginia,51133,659,14
Nottoway,Virginia,51135,1790,32
White Pine,Nevada,32033,549,5
Orange,Virginia,51137,1811,24
Gove,Kansas,20063,376,22
Page,Virginia,51139,1818,44
Geary,Kansas,20061,3008,25
Dallas,Iowa,19049,10040,90
Newport,Rhode Island,44005,5116,34
Crawford,Kansas,20037,4494,77
Providence,Rhode Island,44007,81582,1815
Cowley,Kansas,20035,3790,9
Bristol,Rhode Island,44001,4172,130
Clinton,Iowa,19045,4967,83
Comanche,Kansas,20033,157,9
Kent,Rhode Island,44003,15199,316
Crawford,Iowa,19047,2497,35
Coffey,Kansas,20031,704,13
Clay,Iowa,19041,1828,25
Clayton,Iowa,19043,1594,53
Washington,Rhode Island,44009,7625,154
Decatur,Kansas,20039,258,1
Pershing,Nevada,32027,937,19
Patrick,Virginia,51141,1188,34
Nye,Nevada,32023,2776,94
Pittsylvania,Virginia,51143,4718,62
Mineral,Nevada,32021,296,5
Powhatan,Virginia,51145,1634,8
Prince Edward,Virginia,51147,1941,24
Prince George,Virginia,51149,2931,12
Storey,Nevada,32029,77,3
Elk,Kansas,20049,172,0
Dickinson,Iowa,19059,2007,38
Edwards,Kansas,20047,262,0
Douglas,Kansas,20045,8606,76
Delaware,Iowa,19055,1848,39
Doniphan,Kansas,20043,936,7
Des Moines,Iowa,19057,4240,61
