county,state,fips,cases,deaths
Wright,Missouri,29229,55,0
Worth,Missouri,29227,7,0
Washington,Missouri,29221,50,1
Webster,Missouri,29225,103,1
Wayne,Missouri,29223,17,0
Stoddard,Missouri,29207,202,9
Shelby,Missouri,29205,11,0
Stone,Missouri,29209,71,1
Shannon,Missouri,29203,41,0
Scott,Missouri,29201,313,13
Warren,Missouri,29219,138,0
Vernon,Missouri,29217,46,0
Campbell,Wyoming,56005,113,1
Sullivan,Missouri,29211,130,0
Carbon,Wyoming,56007,70,1
Albany,Wyoming,56001,80,0
Texas,Missouri,29215,25,0
Taney,Missouri,29213,304,3
Big Horn,Wyoming,56003,35,0
Converse,Wyoming,56009,30,0
Franklin,Kansas,20059,147,1
Ford,Kansas,20057,2087,10
Floyd,Iowa,19067,101,2
Finney,Kansas,20055,1708,10
Franklin,Iowa,19069,185,4
Ellsworth,Kansas,20053,18,0
Emmet,Iowa,19063,162,1
Fayette,Iowa,19065,75,0
Dubuque,Iowa,19061,1416,28
Montgomery,Virginia,51121,260,3
Nelson,Virginia,51125,33,0
Ellis,Kansas,20051,127,1
New Kent,Virginia,51127,112,1
Gray,Kansas,20069,57,0
Grant,Kansas,20067,88,2
Guthrie,Iowa,19077,122,5
Graham,Kansas,20065,16,0
Hamilton,Iowa,19079,235,1
Washoe,Nevada,32031,4965,111
Greene,Iowa,19073,37,0
Grundy,Iowa,19075,68,1
Fremont,Iowa,19071,27,0
Northampton,Virginia,51131,297,28
Northumberland,Virginia,51133,60,2
Nottoway,Virginia,51135,168,8
White Pine,Nevada,32033,11,1
Orange,Virginia,51137,204,3
Gove,Kansas,20063,3,0
Page,Virginia,51139,330,24
Geary,Kansas,20061,177,1
Dallas,Iowa,19049,1706,34
Newport,Rhode Island,44005,380,6
Crawford,Kansas,20037,375,1
Providence,Rhode Island,44007,14549,808
Cowley,Kansas,20035,146,2
Bristol,Rhode Island,44001,304,15
Clinton,Iowa,19045,270,2
Comanche,Kansas,20033,3,0
Kent,Rhode Island,44003,1421,102
Crawford,Iowa,19047,700,3
Coffey,Kansas,20031,65,8
Clay,Iowa,19041,168,1
Clayton,Iowa,19043,84,3
Washington,Rhode Island,44009,590,64
Decatur,Kansas,20039,6,0
Pershing,Nevada,32027,13,0
Patrick,Virginia,51141,104,3
Nye,Nevada,32023,317,7
Pittsylvania,Virginia,51143,296,2
Mineral,Nevada,32021,11,0
Powhatan,Virginia,51145,118,4
Prince Edward,Virginia,51147,289,7
Prince George,Virginia,51149,327,2
Storey,Nevada,32029,4,0
Elk,Kansas,20049,1,0
Dickinson,Iowa,19059,365,4
Edwards,Kansas,20047,9,0
Douglas,Kansas,20045,632,3
Delaware,Iowa,19055,81,1
Doniphan,Kansas,20043,41,0
Des Moines,Iowa,19057,131,2
Davis,Iowa,19051,49,1
Decatur,Iowa,19053,17,0
Lincoln,Nevada,32017,3,0
Prince William,Virginia,51153,8724,168
Lander,Nevada,32015,49,1
Pulaski,Virginia,51155,74,3
Humboldt,Nevada,32013,95,4
Rappahannock,Virginia,51157,40,2
Eureka,Nevada,32011,2,0
Richmond,Virginia,51159,315,4
Dickinson,Kansas,20041,39,1
Lyon,Nevada,32019,183,3
Carroll,Iowa,19027,173,1
Butler,Kansas,20015,195,0
Cass,Iowa,19029,37,0
Brown,Kansas,20013,28,0
Butler,Iowa,19023,102,2
Bourbon,Kansas,20011,69,1
Calhoun,Iowa,19025,78,2
Buena Vista,Iowa,19021,1779,12
Chautauqua,Kansas,20019,5,0
Chase,Kansas,20017,6,0
Douglas,Nevada,32005,149,0
Roanoke,Virginia,51161,414,7
Clark,Nevada,32003,39345,645
Rockbridge,Virginia,51163,63,0
Churchill,Nevada,32001,46,1
Rockingham,Virginia,51165,878,16
Russell,Virginia,51167,59,1
Scott,Virginia,51169,45,3
Esmeralda,Nevada,32009,0,0
Elko,Nevada,32007,444,2
Clay,Kansas,20027,17,2
Chickasaw,Iowa,19037,48,0
Clark,Kansas,20025,42,1
Clarke,Iowa,19039,166,3
Cheyenne,Kansas,20023,2,0
Cerro Gordo,Iowa,19033,558,17
Cherokee,Kansas,20021,73,1
Cherokee,Iowa,19035,97,1
Cedar,Iowa,19031,115,1
Shenandoah,Virginia,51171,665,40
Cloud,Kansas,20029,28,0
Smyth,Virginia,51173,97,2
Southampton,Virginia,51175,229,12
Spotsylvania,Virginia,51177,1271,33
Stafford,Virginia,51179,1227,7
Allamakee,Iowa,19005,146,4
Appanoose,Iowa,19007,37,3
Adair,Iowa,19001,20,0
Adams,Iowa,19003,15,0
Surry,Virginia,51181,35,2
Sussex,Virginia,51183,271,8
Tazewell,Virginia,51185,80,0
Warren,Virginia,51187,344,7
Audubon,Iowa,19009,27,1
Atchison,Kansas,20005,59,0
Boone,Iowa,19015,221,2
Anderson,Kansas,20003,26,0
Bremer,Iowa,19017,174,7
Allen,Kansas,20001,14,0
Benton,Iowa,19011,120,1
Black Hawk,Iowa,19013,2918,62
Washington,Virginia,51191,157,4
Barton,Kansas,20009,99,3
Westmoreland,Virginia,51193,192,2
Barber,Kansas,20007,4,0
Wise,Virginia,51195,74,3
Wythe,Virginia,51197,95,3
York,Virginia,51199,290,3
Buchanan,Iowa,19019,95,1
Navarro,Texas,48349,861,11
Carter,Tennessee,47019,333,4
Carroll,Tennessee,47017,154,2
Nacogdoches,Texas,48347,936,34
Cannon,Tennessee,47015,105,0
Motley,Texas,48345,4,0
Mora,New Mexico,35033,6,0
McKinley,New Mexico,35031,3942,217
Rio Arriba,New Mexico,35039,285,4
Haines Borough,Alaska,02100,8,0
Quay,New Mexico,35037,31,1
Otero,New Mexico,35035,1071,10
Campbell,Tennessee,47013,160,1
Morris,Texas,48343,84,1
Bradley,Tennessee,47011,1555,10
Moore,Texas,48341,1000,13
Blount,Tennessee,47009,957,7
Montgomery,Texas,48339,5990,65
Bledsoe,Tennessee,47007,654,1
Benton,Tennessee,47005,55,1
Montague,Texas,48337,47,1
Bedford,Tennessee,47003,806,10
Mitchell,Texas,48335,42,0
Hidalgo,New Mexico,35023,85,0
Harding,New Mexico,35021,1,0
Luna,New Mexico,35029,218,3
Los Alamos,New Mexico,35028,17,0
Lincoln,New Mexico,35027,88,1
Lea,New Mexico,35025,583,3
Anderson,Tennessee,47001,536,5
Mills,Texas,48333,14,0
Milam,Texas,48331,293,4
Midland,Texas,48329,1805,33
Menard,Texas,48327,16,0
Medina,Texas,48325,571,19
Maverick,Texas,48323,1390,26
Sagadahoc,Maine,23023,43,0
De Baca,New Mexico,35011,0,0
Somerset,Maine,23025,34,1
Waldo,Maine,23027,62,14
Washington,Maine,23029,7,0
Guadalupe,New Mexico,35019,31,0
Grant,New Mexico,35017,65,2
Kenai Peninsula Borough,Alaska,02122,407,1
Eddy,New Mexico,35015,236,3
