county,state,fips,cases,deaths
Wright,Missouri,29229,1554,29
Worth,Missouri,29227,164,2
Washington,Missouri,29221,2723,49
Webster,Missouri,29225,3511,53
Wayne,Missouri,29223,1031,11
Stoddard,Missouri,29207,2486,37
Shelby,Missouri,29205,573,7
Stone,Missouri,29209,2366,39
Shannon,Missouri,29203,592,12
Scott,Missouri,29201,4697,83
Warren,Missouri,29219,3013,30
Vernon,Missouri,29217,1938,40
Campbell,Wyoming,56005,4737,59
Sullivan,Missouri,29211,858,14
Carbon,Wyoming,56007,1516,23
Albany,Wyoming,56001,3968,11
Texas,Missouri,29215,1823,22
Taney,Missouri,29213,5178,90
Big Horn,Wyoming,56003,1110,32
Converse,Wyoming,56009,982,17
Franklin,Kansas,20059,2490,40
Ford,Kansas,20057,5677,10
Floyd,Iowa,19067,1521,41
Finney,Kansas,20055,6009,49
Franklin,Iowa,19069,1112,21
Ellsworth,Kansas,20053,1215,4
Emmet,Iowa,19063,1221,40
Fayette,Iowa,19065,1817,39
Dubuque,Iowa,19061,12692,200
Montgomery,Virginia,51121,8746,86
Nelson,Virginia,51125,862,12
Ellis,Kansas,20051,3720,61
New Kent,Virginia,51127,1384,14
Gray,Kansas,20069,606,14
Grant,Kansas,20067,972,17
Guthrie,Iowa,19077,1142,28
Graham,Kansas,20065,252,2
Hamilton,Iowa,19079,1757,46
Washoe,Nevada,32031,44072,660
Greene,Iowa,19073,753,10
Grundy,Iowa,19075,1337,31
Fremont,Iowa,19071,583,10
Northampton,Virginia,51131,750,34
Northumberland,Virginia,51133,709,19
Nottoway,Virginia,51135,1861,45
White Pine,Nevada,32033,558,6
Orange,Virginia,51137,1995,35
Gove,Kansas,20063,385,22
Page,Virginia,51139,1905,57
Geary,Kansas,20061,3157,25
Dallas,Iowa,19049,10655,95
Newport,Rhode Island,44005,5625,40
Crawford,Kansas,20037,4627,83
Providence,Rhode Island,44007,87520,1902
Cowley,Kansas,20035,3894,9
Bristol,Rhode Island,44001,4492,140
Clinton,Iowa,19045,5182,87
Comanche,Kansas,20033,170,9
Kent,Rhode Island,44003,16330,344
Crawford,Iowa,19047,2588,36
Coffey,Kansas,20031,722,14
Clay,Iowa,19041,2007,25
Clayton,Iowa,19043,1624,55
Washington,Rhode Island,44009,8899,164
Decatur,Kansas,20039,264,12
Pershing,Nevada,32027,943,20
Patrick,Virginia,51141,1279,41
Nye,Nevada,32023,2853,100
Pittsylvania,Virginia,51143,5292,75
Mineral,Nevada,32021,305,7
Powhatan,Virginia,51145,1769,11
Prince Edward,Virginia,51147,2004,32
Prince George,Virginia,51149,3222,24
Storey,Nevada,32029,89,3
Elk,Kansas,20049,178,0
Dickinson,Iowa,19059,2249,41
Edwards,Kansas,20047,262,0
Douglas,Kansas,20045,8902,84
Delaware,Iowa,19055,1933,39
Doniphan,Kansas,20043,959,7
Des Moines,Iowa,19057,4346,64
Davis,Iowa,19051,785,24
Decatur,Iowa,19053,580,9
Lincoln,Nevada,32017,354,2
Prince William,Virginia,51153,41780,468
Lander,Nevada,32015,444,9
Pulaski,Virginia,51155,2448,60
Humboldt,Nevada,32013,1081,13
Rappahannock,Virginia,51157,320,2
Eureka,Nevada,32011,50,0
Richmond,Virginia,51159,1428,12
Dickinson,Kansas,20041,1709,37
Lyon,Nevada,32019,2918,61
Carroll,Iowa,19027,2733,49
Butler,Kansas,20015,7363,80
Cass,Iowa,19029,1327,53
Brown,Kansas,20013,1229,32
Butler,Iowa,19023,1610,33
Bourbon,Kansas,20011,1320,3
Calhoun,Iowa,19025,1321,11
Buena Vista,Iowa,19021,4180,39
Chautauqua,Kansas,20019,265,3
Chase,Kansas,20017,286,3
Douglas,Nevada,32005,2673,35
Roanoke,Virginia,51161,7752,125
Clark,Nevada,32003,234131,4097
Rockbridge,Virginia,51163,1445,44
Churchill,Nevada,32001,1954,49
Rockingham,Virginia,51165,6341,103
Russell,Virginia,51167,2155,35
Scott,Virginia,51169,1682,50
Esmeralda,Nevada,32009,38,0
Elko,Nevada,32007,4667,53
Clay,Kansas,20027,826,27
Chickasaw,Iowa,19037,1211,15
Clark,Kansas,20025,247,4
Clarke,Iowa,19039,972,23
Cheyenne,Kansas,20023,358,10
Cerro Gordo,Iowa,19033,5098,85
Cherokee,Kansas,20021,2407,16
Cherokee,Iowa,19035,1539,37
Cedar,Iowa,19031,1787,23
Shenandoah,Virginia,51171,3886,127
Cloud,Kansas,20029,972,2
Smyth,Virginia,51173,2607,89
Southampton,Virginia,51175,1909,53
Spotsylvania,Virginia,51177,8818,107
Stafford,Virginia,51179,10109,69
Allamakee,Iowa,19005,1483,49
Appanoose,Iowa,19007,1250,47
Adair,Iowa,19001,837,32
Adams,Iowa,19003,319,4
Surry,Virginia,51181,405,9
Sussex,Virginia,51183,1133,21
Tazewell,Virginia,51185,3371,64
Warren,Virginia,51187,2538,52
Audubon,Iowa,19009,484,9
Atchison,Kansas,20005,1567,13
Boone,Iowa,19015,2510,31
Anderson,Kansas,20003,829,0
Bremer,Iowa,19017,2758,57
Allen,Kansas,20001,1206,1
Benton,Iowa,19011,2471,54
Black Hawk,Iowa,19013,15257,300
Washington,Virginia,51191,4456,100
Barton,Kansas,20009,2597,21
Westmoreland,Virginia,51193,1188,22
Barber,Kansas,20007,369,2
Wise,Virginia,51195,2976,93
Wythe,Virginia,51197,2240,73
York,Virginia,51199,3411,50
Buchanan,Iowa,19019,1837,31
Navarro,Texas,48349,5623,142
Carter,Tennessee,47019,6193,155
Carroll,Tennessee,47017,3533,82
Nacogdoches,Texas,48347,4345,164
Cannon,Tennessee,47015,1847,31
Motley,Texas,48345,90,8
Mora,New Mexico,35033,168,6
McKinley,New Mexico,35031,12140,455
Rio Arriba,New Mexico,35039,3469,73
Haines Borough,Alaska,02100,26,0
Quay,New Mexico,35037,427,8
Otero,New Mexico,35035,4711,71
Campbell,Tennessee,47013,3997,60
Morris,Texas,48343,852,33
Bradley,Tennessee,47011,13972,143
Moore,Texas,48341,2315,71
Blount,Tennessee,47009,14670,193
Montgomery,Texas,48339,49238,514
Bledsoe,Tennessee,47007,2068,11
Benton,Tennessee,47005,1564,40
Montague,Texas,48337,2050,70
Bedford,Tennessee,47003,6204,124
Mitchell,Texas,48335,598,30
Hidalgo,New Mexico,35023,353,9
Harding,New Mexico,35021,9,0
Luna,New Mexico,35029,3229,84
Los Alamos,New Mexico,35028,499,6
Lincoln,New Mexico,35027,1586,17
Lea,New Mexico,35025,8949,159
Anderson,Tennessee,47001,8434,163
Mills,Texas,48333,650,21
Milam,Texas,48331,2430,45
Midland,Texas,48329,16943,261
