county,state,fips,cases,deaths
Wright,Missouri,29229,54,0
Worth,Missouri,29227,5,0
Washington,Missouri,29221,46,1
Webster,Missouri,29225,97,1
Wayne,Missouri,29223,12,0
Stoddard,Missouri,29207,189,9
Shelby,Missouri,29205,10,0
Stone,Missouri,29209,58,1
Shannon,Missouri,29203,40,0
Scott,Missouri,29201,285,13
Warren,Missouri,29219,127,0
Vernon,Missouri,29217,45,0
Campbell,Wyoming,56005,107,1
Sullivan,Missouri,29211,124,0
Carbon,Wyoming,56007,65,1
Albany,Wyoming,56001,78,0
Texas,Missouri,29215,21,0
Taney,Missouri,29213,249,3
Big Horn,Wyoming,56003,33,0
Converse,Wyoming,56009,30,0
Franklin,Kansas,20059,135,1
Ford,Kansas,20057,2069,10
Floyd,Iowa,19067,95,2
Finney,Kansas,20055,1672,10
Franklin,Iowa,19069,170,3
Ellsworth,Kansas,20053,15,0
Emmet,Iowa,19063,144,1
Fayette,Iowa,19065,71,0
Dubuque,Iowa,19061,1355,26
Montgomery,Virginia,51121,242,3
Nelson,Virginia,51125,32,0
Ellis,Kansas,20051,107,1
New Kent,Virginia,51127,106,1
Gray,Kansas,20069,47,0
Grant,Kansas,20067,88,2
Guthrie,Iowa,19077,119,5
Graham,Kansas,20065,16,0
Hamilton,Iowa,19079,217,1
Washoe,Nevada,32031,4788,107
Greene,Iowa,19073,37,0
Grundy,Iowa,19075,65,1
Fremont,Iowa,19071,24,0
Northampton,Virginia,51131,293,28
Northumberland,Virginia,51133,59,1
Nottoway,Virginia,51135,159,6
White Pine,Nevada,32033,11,1
Orange,Virginia,51137,194,3
Gove,Kansas,20063,3,0
Page,Virginia,51139,328,24
Geary,Kansas,20061,173,1
Dallas,Iowa,19049,1670,34
Newport,Rhode Island,44005,365,6
Crawford,Kansas,20037,367,1
Providence,Rhode Island,44007,14033,801
Cowley,Kansas,20035,128,2
Bristol,Rhode Island,44001,290,15
Clinton,Iowa,19045,235,2
Comanche,Kansas,20033,3,0
Kent,Rhode Island,44003,1351,101
Crawford,Iowa,19047,697,3
Coffey,Kansas,20031,63,8
Clay,Iowa,19041,166,1
Clayton,Iowa,19043,79,3
Washington,Rhode Island,44009,574,64
Decatur,Kansas,20039,6,0
Pershing,Nevada,32027,13,0
Patrick,Virginia,51141,99,3
Nye,Nevada,32023,298,7
Pittsylvania,Virginia,51143,270,2
Mineral,Nevada,32021,11,0
Powhatan,Virginia,51145,111,3
Prince Edward,Virginia,51147,258,6
Prince George,Virginia,51149,318,2
Storey,Nevada,32029,3,0
Elk,Kansas,20049,1,0
Dickinson,Iowa,19059,357,4
Edwards,Kansas,20047,9,0
Douglas,Kansas,20045,597,2
Delaware,Iowa,19055,78,1
Doniphan,Kansas,20043,39,0
Des Moines,Iowa,19057,127,2
Davis,Iowa,19051,48,1
Decatur,Iowa,19053,17,0
Lincoln,Nevada,32017,3,0
Prince William,Virginia,51153,8458,167
Lander,Nevada,32015,51,1
Pulaski,Virginia,51155,67,2
Humboldt,Nevada,32013,95,4
Rappahannock,Virginia,51157,39,1
Eureka,Nevada,32011,2,0
Richmond,Virginia,51159,322,4
Dickinson,Kansas,20041,35,1
Lyon,Nevada,32019,177,3
Carroll,Iowa,19027,169,1
Butler,Kansas,20015,172,0
Cass,Iowa,19029,37,0
Brown,Kansas,20013,25,0
Butler,Iowa,19023,97,2
Bourbon,Kansas,20011,66,1
Calhoun,Iowa,19025,73,2
Buena Vista,Iowa,19021,1775,12
Chautauqua,Kansas,20019,5,0
Chase,Kansas,20017,6,0
Douglas,Nevada,32005,140,0
Roanoke,Virginia,51161,398,6
Clark,Nevada,32003,36593,601
Rockbridge,Virginia,51163,62,0
Churchill,Nevada,32001,43,1
Rockingham,Virginia,51165,852,16
Russell,Virginia,51167,46,1
Scott,Virginia,51169,37,3
