county,state,fips,cases,deaths
Wright,Missouri,29229,1096,24
Worth,Missouri,29227,122,1
Washington,Missouri,29221,1798,39
Webster,Missouri,29225,2462,39
Wayne,Missouri,29223,670,6
Stoddard,Missouri,29207,2027,34
Shelby,Missouri,29205,299,4
Stone,Missouri,29209,1645,24
Shannon,Missouri,29203,410,9
Scott,Missouri,29201,3345,60
Warren,Missouri,29219,2021,19
Vernon,Missouri,29217,1100,19
Campbell,Wyoming,56005,4185,31
Sullivan,Missouri,29211,661,10
Carbon,Wyoming,56007,946,15
Albany,Wyoming,56001,3469,9
Texas,Missouri,29215,1363,18
Taney,Missouri,29213,3827,52
Big Horn,Wyoming,56003,788,21
Converse,Wyoming,56009,803,11
Franklin,Kansas,20059,1835,18
Ford,Kansas,20057,5182,10
Floyd,Iowa,19067,1284,34
Finney,Kansas,20055,5482,35
Franklin,Iowa,19069,909,17
Ellsworth,Kansas,20053,1059,4
Emmet,Iowa,19063,1020,24
Fayette,Iowa,19065,1412,19
Dubuque,Iowa,19061,10653,136
Montgomery,Virginia,51121,5232,42
Nelson,Virginia,51125,357,4
Ellis,Kansas,20051,3231,40
New Kent,Virginia,51127,660,5
Gray,Kansas,20069,523,7
Grant,Kansas,20067,912,14
Guthrie,Iowa,19077,957,23
Graham,Kansas,20065,206,2
Hamilton,Iowa,19079,1491,24
Washoe,Nevada,32031,35756,489
Greene,Iowa,19073,648,7
Grundy,Iowa,19075,1095,17
Fremont,Iowa,19071,472,5
Northampton,Virginia,51131,452,31
Northumberland,Virginia,51133,433,10
Nottoway,Virginia,51135,1176,24
White Pine,Nevada,32033,379,3
Orange,Virginia,51137,975,13
Gove,Kansas,20063,335,20
Page,Virginia,51139,1051,33
Geary,Kansas,20061,1841,17
Dallas,Iowa,19049,7983,66
Newport,Rhode Island,44005,2595,9
Crawford,Kansas,20037,3454,32
Providence,Rhode Island,44007,58946,1347
Cowley,Kansas,20035,2663,9
Bristol,Rhode Island,44001,2403,54
Clinton,Iowa,19045,4151,55
Comanche,Kansas,20033,150,7
Kent,Rhode Island,44003,9901,194
Crawford,Iowa,19047,2133,22
Coffey,Kansas,20031,523,10
Clay,Iowa,19041,1551,12
Clayton,Iowa,19043,1396,46
Washington,Rhode Island,44009,4482,113
Decatur,Kansas,20039,231,1
Pershing,Nevada,32027,832,10
Patrick,Virginia,51141,784,28
Nye,Nevada,32023,1994,46
Pittsylvania,Virginia,51143,2717,38
Mineral,Nevada,32021,199,4
Powhatan,Virginia,51145,874,6
Prince Edward,Virginia,51147,1094,17
Prince George,Virginia,51149,1835,9
Storey,Nevada,32029,66,2
Elk,Kansas,20049,114,0
Dickinson,Iowa,19059,1717,20
Edwards,Kansas,20047,240,0
Douglas,Kansas,20045,6482,34
Delaware,Iowa,19055,1637,29
Doniphan,Kansas,20043,738,7
Des Moines,Iowa,19057,3548,34
Davis,Iowa,19051,639,20
Decatur,Iowa,19053,430,4
Lincoln,Nevada,32017,277,1
Prince William,Virginia,51153,25877,261
Lander,Nevada,32015,388,7
Pulaski,Virginia,51155,1565,33
Humboldt,Nevada,32013,813,10
Rappahannock,Virginia,51157,164,2
Eureka,Nevada,32011,30,0
Richmond,Virginia,51159,819,5
Dickinson,Kansas,20041,1274,16
Lyon,Nevada,32019,2163,44
Carroll,Iowa,19027,2393,30
Butler,Kansas,20015,5493,23
Cass,Iowa,19029,1056,38
Brown,Kansas,20013,1057,29
Butler,Iowa,19023,1290,22
Bourbon,Kansas,20011,971,3
Calhoun,Iowa,19025,1173,9
Buena Vista,Iowa,19021,3727,26
Chautauqua,Kansas,20019,189,3
Chase,Kansas,20017,238,3
Douglas,Nevada,32005,1974,16
Roanoke,Virginia,51161,4706,68
Clark,Nevada,32003,171850,2384
Rockbridge,Virginia,51163,622,6
Churchill,Nevada,32001,1381,39
Rockingham,Virginia,51165,3977,48
Russell,Virginia,51167,1548,16
Scott,Virginia,51169,1227,35
Esmeralda,Nevada,32009,32,0
Elko,Nevada,32007,3896,34
Clay,Kansas,20027,622,17
Chickasaw,Iowa,19037,1041,11
Clark,Kansas,20025,195,4
Clarke,Iowa,19039,690,6
Cheyenne,Kansas,20023,284,10
Cerro Gordo,Iowa,19033,4353,62
Cherokee,Kansas,20021,1764,16
Cherokee,Iowa,19035,1241,22
Cedar,Iowa,19031,1398,18
Shenandoah,Virginia,51171,2259,74
Cloud,Kansas,20029,859,2
Smyth,Virginia,51173,1857,55
Southampton,Virginia,51175,1154,42
Spotsylvania,Virginia,51177,4843,67
Stafford,Virginia,51179,5284,25
Allamakee,Iowa,19005,1184,25
Appanoose,Iowa,19007,976,36
Adair,Iowa,19001,610,17
Adams,Iowa,19003,266,2
Surry,Virginia,51181,247,5
Sussex,Virginia,51183,705,13
Tazewell,Virginia,51185,2397,24
Warren,Virginia,51187,1356,33
Audubon,Iowa,19009,384,7
Atchison,Kansas,20005,1268,10
Boone,Iowa,19015,1924,15
Anderson,Kansas,20003,594,0
Bremer,Iowa,19017,2271,44
Allen,Kansas,20001,683,1
Benton,Iowa,19011,1989,37
Black Hawk,Iowa,19013,12820,218
Washington,Virginia,51191,3058,46
Barton,Kansas,20009,2229,21
Westmoreland,Virginia,51193,699,9
Barber,Kansas,20007,291,2
Wise,Virginia,51195,2051,59
Wythe,Virginia,51197,1333,28
York,Virginia,51199,1491,13
Buchanan,Iowa,19019,1445,16
Navarro,Texas,48349,4026,62
Carter,Tennessee,47019,4464,86
Carroll,Tennessee,47017,2696,52
Nacogdoches,Texas,48347,3029,96
Cannon,Tennessee,47015,1366,15
Motley,Texas,48345,73,5
Mora,New Mexico,35033,123,3
McKinley,New Mexico,35031,9881,344
Rio Arriba,New Mexico,35039,2314,42
Haines Borough,Alaska,02100,20,0
Quay,New Mexico,35037,332,7
Otero,New Mexico,35035,3253,38
Campbell,Tennessee,47013,2782,36
Morris,Texas,48343,498,11
Bradley,Tennessee,47011,9120,72
Moore,Texas,48341,2069,50
Blount,Tennessee,47009,9976,98
Montgomery,Texas,48339,26650,264
Bledsoe,Tennessee,47007,1565,9
Benton,Tennessee,47005,1168,30
Montague,Texas,48337,1426,38
Bedford,Tennessee,47003,4548,61
Mitchell,Texas,48335,496,14
Hidalgo,New Mexico,35023,242,8
Harding,New Mexico,35021,8,0
Luna,New Mexico,35029,2370,43
Los Alamos,New Mexico,35028,286,0
Lincoln,New Mexico,35027,1043,10
Lea,New Mexico,35025,6997,91
Anderson,Tennessee,47001,5631,72
Mills,Texas,48333,278,12
Milam,Texas,48331,1469,12
Midland,Texas,48329,11506,185
Menard,Texas,48327,170,4
Medina,Texas,48325,2749,55
Maverick,Texas,48323,6437,192
Sagadahoc,Maine,23023,387,1
De Baca,New Mexico,35011,97,0
Somerset,Maine,23025,743,21
Waldo,Maine,23027,380,17
Washington,Maine,23029,377,2
Guadalupe,New Mexico,35019,529,5
Grant,New Mexico,35017,921,15
Kenai Peninsula Borough,Alaska,02122,3604,15
Eddy,New Mexico,35015,4586,73
Piscataquis,Maine,23021,117,1
Doña Ana,New Mexico,35013,17851,280
Matagorda,Texas,48321,1917,64
Mason,Texas,48319,264,2
Martin,Texas,48317,537,15
Marion,Texas,48315,261,17
Madison,Texas,48313,1122,16
Bernalillo,New Mexico,35001,41121,573
Curry,New Mexico,35009,4097,46
Colfax,New Mexico,35007,675,24
Cibola,New Mexico,35006,2809,75
Chaves,New Mexico,35005,7252,92
York,Maine,23031,5030,63
Juneau City and Borough,Alaska,02110,1030,3
Catron,New Mexico,35003,58,3
McMullen,Texas,48311,64,1
Hancock,Maine,23009,550,12
McCulloch,Texas,48307,448,12
Lynn,Texas,48305,517,13
Lubbock,Texas,48303,42134,571
Loving,Texas,48301,1,0
Androscoggin,Maine,23001,2667,44
Aroostook,Maine,23003,617,8
Cumberland,Maine,23005,7233,97
Franklin,Maine,23007,451,5
McLennan,Texas,48309,19026,284
Knox,Maine,23013,370,4
Lincoln,Maine,23015,301,2
Oxford,Maine,23017,1115,21
Penobscot,Maine,23019,2050,20
Kennebec,Maine,23011,1812,29
King William,Virginia,51101,464,4
District of Columbia,District of Columbia,11001,29252,788
Lancaster,Virginia,51103,362,3
Lee,Virginia,51105,1506,29
Loudoun,Virginia,51107,14352,161
Louisa,Virginia,51109,931,10
Lunenburg,Virginia,51111,350,3
Madison,Virginia,51113,303,4
Mathews,Virginia,51115,312,4
Mecklenburg,Virginia,51117,1324,39
Middlesex,Virginia,51119,279,12
Winnebago,Illinois,17201,24019,373
Woodford,Illinois,17203,2818,58
Van Buren,Michigan,26159,4044,78
Sanilac,Michigan,26151,1497,57
Knox,Tennessee,47093,34018,326
Schoolcraft,Michigan,26153,229,4
Johnson,Tennessee,47091,1774,28
Shiawassee,Michigan,26155,2954,58
Northwest Arctic Borough,Alaska,02188,401,0
Tuscola,Michigan,26157,2637,89
North Slope Borough,Alaska,02185,798,2
Lawrence,Tennessee,47099,4416,58
Nome Census Area,Alaska,02180,275,0
Lauderdale,Tennessee,47097,2627,28
Lake,Tennessee,47095,1408,13
Hickman,Tennessee,47081,1929,26
Washtenaw,Michigan,26161,14234,200
Wayne,Michigan,26163,84967,3626
Matanuska-Susitna Borough,Alaska,02170,6353,16
Wexford,Michigan,26165,994,18
Jefferson,Tennessee,47089,3861,62
Jackson,Tennessee,47087,948,19
Humphreys,Tennessee,47085,1167,12
Houston,Tennessee,47083,797,22
Otsego,Michigan,26137,1186,22
Ottawa,Michigan,26139,18732,272
Hardin,Tennessee,47071,2630,35
Ontonagon,Michigan,26131,306,16
Osceola,Michigan,26133,841,18
Oscoda,Michigan,26135,308,15
Henry,Tennessee,47079,2311,38
Henderson,Tennessee,47077,2945,44
Haywood,Tennessee,47075,2169,36
Hawkins,Tennessee,47073,3631,56
Hardeman,Tennessee,47069,2830,41
St. Clair,Michigan,26147,7133,161
St. Joseph,Michigan,26149,3584,50
Petersburg Borough,Alaska,02195,27,0
Refugio,Texas,48391,457,17
Presque Isle,Michigan,26141,530,9
Roscommon,Michigan,26143,963,27
Prince of Wales-Hyder Census Area,Alaska,02198,67,1
Saginaw,Michigan,26145,12367,383
Runnels,Texas,48399,921,17
Hancock,Tennessee,47067,324,5
Hamilton,Tennessee,47065,29530,273
Rockwall,Texas,48397,6270,54
